GEO.id,GEO.id2,GEO.display-label,HD01_VD09,HD01_VD16,HD01_VD23,HD01_VD30,HD01_VD44
Id,Id2,Geography,"Estimate; Total: - Car, truck, or van - drove alone:","Estimate; Total: - Car, truck, or van - carpooled:",Estimate; Total: - Public transportation (excluding taxicab):,Estimate; Total: - Walked:,Estimate; Total: - Worked at home:
8600000US10470,10470,ZCTA5 10470,2332,362,3439,505,220
8600000US10471,10471,ZCTA5 10471,3420,626,4291,632,624
8600000US10472,10472,ZCTA5 10472,4619,1071,17239,1919,585
8600000US10473,10473,ZCTA5 10473,8250,1181,11569,1266,248
8600000US10474,10474,ZCTA5 10474,811,100,2283,560,197
8600000US10475,10475,ZCTA5 10475,6421,643,10815,650,228
8600000US10501,10501,ZCTA5 10501,531,41,38,0,10
8600000US10502,10502,ZCTA5 10502,1850,176,546,75,176
8600000US10503,10503,ZCTA5 10503,53,0,43,0,0
8600000US10504,10504,ZCTA5 10504,2480,262,676,51,359
8600000US10505,10505,ZCTA5 10505,250,60,48,12,22
8600000US10506,10506,ZCTA5 10506,1599,92,497,29,478
8600000US10507,10507,ZCTA5 10507,1492,358,477,61,105
8600000US10509,10509,ZCTA5 10509,7579,1104,952,85,593
8600000US10510,10510,ZCTA5 10510,2755,270,1319,103,559
8600000US10511,10511,ZCTA5 10511,914,70,118,0,46
8600000US10512,10512,ZCTA5 10512,9472,941,647,68,564
8600000US10514,10514,ZCTA5 10514,2927,243,2007,100,476
8600000US10516,10516,ZCTA5 10516,1624,163,629,78,322
8600000US10517,10517,ZCTA5 10517,224,10,0,0,0
8600000US10518,10518,ZCTA5 10518,375,0,123,42,72
8600000US10519,10519,ZCTA5 10519,18,51,19,0,31
8600000US10520,10520,ZCTA5 10520,4058,304,1386,224,468
8600000US10522,10522,ZCTA5 10522,3217,590,1473,310,322
8600000US10523,10523,ZCTA5 10523,3342,635,754,357,141
8600000US10524,10524,ZCTA5 10524,1325,154,320,13,238
8600000US10526,10526,ZCTA5 10526,539,72,88,9,74
8600000US10527,10527,ZCTA5 10527,338,0,47,0,9
8600000US10528,10528,ZCTA5 10528,3496,235,1738,280,280
8600000US10530,10530,ZCTA5 10530,3925,502,1719,92,485
8600000US10532,10532,ZCTA5 10532,1755,90,267,32,97
8600000US10533,10533,ZCTA5 10533,1990,197,922,100,350
8600000US10535,10535,ZCTA5 10535,257,26,15,0,0
8600000US10536,10536,ZCTA5 10536,3210,269,936,139,598
8600000US10537,10537,ZCTA5 10537,824,80,76,0,19
8600000US10538,10538,ZCTA5 10538,3274,199,3108,368,942
8600000US10541,10541,ZCTA5 10541,11001,1474,950,185,595
8600000US10543,10543,ZCTA5 10543,5875,651,2637,595,556
8600000US10545,10545,ZCTA5 10545,9,0,0,28,10
8600000US10546,10546,ZCTA5 10546,505,27,109,0,35
8600000US10547,10547,ZCTA5 10547,2991,315,378,305,80
8600000US10548,10548,ZCTA5 10548,1072,135,319,25,68
8600000US10549,10549,ZCTA5 10549,4876,948,1282,642,446
8600000US10550,10550,ZCTA5 10550,7770,1520,5351,1478,446
8600000US10552,10552,ZCTA5 10552,6371,639,2938,223,399
8600000US10553,10553,ZCTA5 10553,3250,264,1556,118,31
8600000US10560,10560,ZCTA5 10560,1796,77,209,43,323
8600000US10562,10562,ZCTA5 10562,9008,2562,2116,1031,829
8600000US10566,10566,ZCTA5 10566,6407,1951,2036,552,444
8600000US10567,10567,ZCTA5 10567,7364,647,1322,110,595
8600000US10570,10570,ZCTA5 10570,4078,272,979,311,328
8600000US10573,10573,ZCTA5 10573,10649,2042,3807,1397,637
8600000US10576,10576,ZCTA5 10576,1392,55,499,95,413
8600000US10577,10577,ZCTA5 10577,974,260,302,633,323
8600000US10578,10578,ZCTA5 10578,412,0,70,0,0
8600000US10579,10579,ZCTA5 10579,3602,223,460,13,213
8600000US10580,10580,ZCTA5 10580,3485,276,2377,237,712
8600000US10583,10583,ZCTA5 10583,8997,819,6717,281,1572
8600000US10588,10588,ZCTA5 10588,882,45,83,68,72
8600000US10589,10589,ZCTA5 10589,2984,133,244,34,250
8600000US10590,10590,ZCTA5 10590,2500,135,357,94,314
8600000US10591,10591,ZCTA5 10591,6638,901,2409,1050,685
8600000US10594,10594,ZCTA5 10594,2211,62,268,0,78
8600000US10595,10595,ZCTA5 10595,1942,269,503,229,247
8600000US10596,10596,ZCTA5 10596,497,73,86,22,14
8600000US10597,10597,ZCTA5 10597,339,0,51,0,33
8600000US10598,10598,ZCTA5 10598,11804,1032,916,203,735
8600000US10601,10601,ZCTA5 10601,2754,338,1318,919,367
8600000US10603,10603,ZCTA5 10603,6676,992,1570,253,436
8600000US10604,10604,ZCTA5 10604,3838,615,704,237,277
8600000US10605,10605,ZCTA5 10605,5969,795,1316,358,429
8600000US10606,10606,ZCTA5 10606,5101,912,1771,804,329
8600000US10607,10607,ZCTA5 10607,2832,184,544,75,117
8600000US10701,10701,ZCTA5 10701,12398,2439,7193,1370,770
8600000US10703,10703,ZCTA5 10703,5494,1244,1620,223,228
8600000US10704,10704,ZCTA5 10704,9826,1638,4721,535,450
8600000US10705,10705,ZCTA5 10705,7838,1633,6664,1421,423
8600000US10706,10706,ZCTA5 10706,2272,253,1437,187,405
8600000US10707,10707,ZCTA5 10707,2904,170,1533,214,270
8600000US10708,10708,ZCTA5 10708,5203,519,3693,516,559
8600000US10709,10709,ZCTA5 10709,3347,149,1091,217,230
8600000US10710,10710,ZCTA5 10710,8397,1493,2133,429,397
8600000US10801,10801,ZCTA5 10801,10152,2000,4870,1800,769
8600000US10803,10803,ZCTA5 10803,2977,384,2069,170,354
8600000US10804,10804,ZCTA5 10804,4350,291,1622,131,731
8600000US10805,10805,ZCTA5 10805,5092,1118,2140,668,272
8600000US10901,10901,ZCTA5 10901,8737,737,1100,208,651
8600000US10910,10910,ZCTA5 10910,25,0,0,0,0
8600000US10911,10911,ZCTA5 10911,0,0,0,0,0
8600000US10913,10913,ZCTA5 10913,1955,301,156,61,110
8600000US10914,10914,ZCTA5 10914,210,0,0,0,0
8600000US10915,10915,ZCTA5 10915,66,9,0,0,0
8600000US10916,10916,ZCTA5 10916,1493,163,69,0,75
8600000US10917,10917,ZCTA5 10917,544,156,73,0,14
8600000US10918,10918,ZCTA5 10918,4919,360,534,189,390
8600000US10919,10919,ZCTA5 10919,470,29,5,0,40
8600000US10920,10920,ZCTA5 10920,3685,265,271,13,246
8600000US10921,10921,ZCTA5 10921,1548,156,37,24,84
8600000US10922,10922,ZCTA5 10922,872,77,53,14,49
8600000US10923,10923,ZCTA5 10923,3354,469,288,38,158
8600000US10924,10924,ZCTA5 10924,4699,430,278,146,510
8600000US10925,10925,ZCTA5 10925,1738,181,137,13,186
8600000US10926,10926,ZCTA5 10926,1451,154,272,71,40
8600000US10927,10927,ZCTA5 10927,3238,1230,795,254,159
8600000US10928,10928,ZCTA5 10928,1778,188,59,123,89
8600000US10930,10930,ZCTA5 10930,3401,352,297,29,335
8600000US10931,10931,ZCTA5 10931,383,51,48,11,20
8600000US10932,10932,ZCTA5 10932,20,0,0,0,0
8600000US10933,10933,ZCTA5 10933,353,0,0,0,11
8600000US10940,10940,ZCTA5 10940,17503,3077,877,513,824
8600000US10941,10941,ZCTA5 10941,5313,620,178,41,134
8600000US10950,10950,ZCTA5 10950,10942,2072,2077,1442,708
8600000US10952,10952,ZCTA5 10952,6613,1767,1080,1277,1084
8600000US10953,10953,ZCTA5 10953,66,0,0,0,0
8600000US10954,10954,ZCTA5 10954,9059,912,1030,106,561
8600000US10956,10956,ZCTA5 10956,11301,1637,1259,82,709
8600000US10958,10958,ZCTA5 10958,1193,147,45,33,11
8600000US10960,10960,ZCTA5 10960,5870,494,944,548,521
8600000US10962,10962,ZCTA5 10962,2213,351,135,74,120
8600000US10963,10963,ZCTA5 10963,1010,78,65,9,49
8600000US10964,10964,ZCTA5 10964,460,89,9,15,79
8600000US10965,10965,ZCTA5 10965,5317,711,749,90,363
8600000US10968,10968,ZCTA5 10968,972,85,66,3,111
8600000US10969,10969,ZCTA5 10969,590,28,30,0,60
8600000US10970,10970,ZCTA5 10970,3633,669,251,44,406
8600000US10973,10973,ZCTA5 10973,1164,52,27,3,30
8600000US10974,10974,ZCTA5 10974,1335,90,74,27,106
8600000US10975,10975,ZCTA5 10975,153,18,11,0,0
8600000US10976,10976,ZCTA5 10976,783,49,103,53,91
8600000US10977,10977,ZCTA5 10977,14735,4329,2888,1743,922
8600000US10979,10979,ZCTA5 10979,69,0,0,0,0
8600000US10980,10980,ZCTA5 10980,5672,670,240,15,204
8600000US10983,10983,ZCTA5 10983,2182,206,159,16,64
8600000US10984,10984,ZCTA5 10984,1451,98,144,46,52
8600000US10985,10985,ZCTA5 10985,144,0,0,0,0
8600000US10986,10986,ZCTA5 10986,780,74,76,11,54
8600000US10987,10987,ZCTA5 10987,1113,108,163,11,116
8600000US10988,10988,ZCTA5 10988,244,35,16,0,29
8600000US10989,10989,ZCTA5 10989,4125,293,367,38,159
8600000US10990,10990,ZCTA5 10990,6864,789,589,270,686
8600000US10992,10992,ZCTA5 10992,3533,524,309,32,66
8600000US10993,10993,ZCTA5 10993,1679,233,144,136,85
8600000US10994,10994,ZCTA5 10994,3290,243,206,54,237
8600000US10996,10996,ZCTA5 10996,815,107,21,1323,1246
8600000US10998,10998,ZCTA5 10998,1109,191,13,0,153
8600000US11001,11001,ZCTA5 11001,9012,1060,2541,388,456
8600000US11003,11003,ZCTA5 11003,15568,1734,4733,538,378
8600000US11004,11004,ZCTA5 11004,4413,826,1587,216,114
8600000US11005,11005,ZCTA5 11005,146,0,81,0,35
8600000US11010,11010,ZCTA5 11010,9131,540,1418,287,319
8600000US11020,11020,ZCTA5 11020,1517,315,597,47,168
8600000US11021,11021,ZCTA5 11021,3902,457,2990,440,665
8600000US11023,11023,ZCTA5 11023,2385,296,848,113,294
8600000US11024,11024,ZCTA5 11024,1707,284,650,115,358
8600000US11030,11030,ZCTA5 11030,4017,351,2365,227,648
8600000US11040,11040,ZCTA5 11040,14159,1512,3615,420,604
8600000US11042,11042,ZCTA5 11042,0,0,0,0,0
8600000US11050,11050,ZCTA5 11050,7397,735,3689,665,840
8600000US11096,11096,ZCTA5 11096,2264,349,843,334,77
8600000US11101,11101,ZCTA5 11101,1610,303,11483,834,528
8600000US11102,11102,ZCTA5 11102,2491,429,13316,1131,770
8600000US11103,11103,ZCTA5 11103,3065,571,16377,1491,591
8600000US11104,11104,ZCTA5 11104,1921,351,10631,727,798
8600000US11105,11105,ZCTA5 11105,4065,851,13798,1397,1034
8600000US11106,11106,ZCTA5 11106,2609,431,15721,1789,870
8600000US11109,11109,ZCTA5 11109,456,9,3178,42,125
8600000US11201,11201,ZCTA5 11201,1897,350,23253,3878,2916
8600000US11203,11203,ZCTA5 11203,9196,1124,20408,1515,982
8600000US11204,11204,ZCTA5 11204,6648,2761,16856,4096,886
8600000US11205,11205,ZCTA5 11205,2086,521,12568,2815,1427
8600000US11206,11206,ZCTA5 11206,3369,935,24485,4367,1497
8600000US11207,11207,ZCTA5 11207,7690,1095,24830,1492,1020
8600000US11208,11208,ZCTA5 11208,8254,1680,26422,1646,800
8600000US11209,11209,ZCTA5 11209,7752,1592,19544,2809,1503
8600000US11210,11210,ZCTA5 11210,8508,1460,16727,1766,910
8600000US11211,11211,ZCTA5 11211,4693,1360,31877,7084,3735
8600000US11212,11212,ZCTA5 11212,5255,1101,19652,1762,545
8600000US11213,11213,ZCTA5 11213,3986,970,18695,2676,1305
8600000US11214,11214,ZCTA5 11214,9579,2725,25152,2736,1095
8600000US11215,11215,ZCTA5 11215,3793,898,28443,3249,3923
8600000US11216,11216,ZCTA5 11216,3167,721,22549,1726,1455
8600000US11217,11217,ZCTA5 11217,1182,357,15964,1685,2119
8600000US11218,11218,ZCTA5 11218,5756,1183,20489,3237,1746
8600000US11219,11219,ZCTA5 11219,5853,2644,14377,8486,1307
8600000US11220,11220,ZCTA5 11220,5451,3536,27737,6765,656
8600000US11221,11221,ZCTA5 11221,5551,726,27740,2194,1565
8600000US11222,11222,ZCTA5 11222,2734,564,15305,1930,1123
8600000US11223,11223,ZCTA5 11223,7559,2061,18256,2820,1639
8600000US11224,11224,ZCTA5 11224,3475,881,9054,1541,364
8600000US11225,11225,ZCTA5 11225,3502,793,21570,2018,1275
8600000US11226,11226,ZCTA5 11226,5794,1216,35139,2348,1884
8600000US11228,11228,ZCTA5 11228,6202,1737,9352,1781,497
8600000US11229,11229,ZCTA5 11229,10378,2493,19599,2616,1520
8600000US11230,11230,ZCTA5 11230,8896,2427,17763,4571,1111
8600000US11231,11231,ZCTA5 11231,1695,455,12443,2027,1585
8600000US11232,11232,ZCTA5 11232,1068,539,9537,1365,463
8600000US11233,11233,ZCTA5 11233,5842,579,21947,1325,925
8600000US11234,11234,ZCTA5 11234,18461,3525,19266,1708,1230
8600000US11235,11235,ZCTA5 11235,9794,2274,17207,3313,1714
8600000US11236,11236,ZCTA5 11236,16734,2404,26229,1563,923
8600000US11237,11237,ZCTA5 11237,2755,569,19350,2372,973
8600000US11238,11238,ZCTA5 11238,2568,524,22998,2226,2004
8600000US11239,11239,ZCTA5 11239,1240,63,2751,291,0
8600000US11351,11351,ZCTA5 11351,0,0,0,0,0
8600000US11354,11354,ZCTA5 11354,6739,3863,10541,4034,438
8600000US11355,11355,ZCTA5 11355,8220,5985,15510,5223,545
8600000US11356,11356,ZCTA5 11356,4817,1589,3417,727,341
8600000US11357,11357,ZCTA5 11357,11098,1897,4822,267,394
8600000US11358,11358,ZCTA5 11358,7347,1955,6861,628,454
8600000US11359,11359,ZCTA5 11359,0,0,0,0,0
8600000US11360,11360,ZCTA5 11360,4974,717,2475,150,478
8600000US11361,11361,ZCTA5 11361,7362,1509,4595,559,349
8600000US11362,11362,ZCTA5 11362,4686,704,2153,204,496
8600000US11363,11363,ZCTA5 11363,1612,307,1271,109,121
8600000US11364,11364,ZCTA5 11364,8599,1798,5948,274,568
8600000US11365,11365,ZCTA5 11365,9627,2062,7686,639,435
8600000US11366,11366,ZCTA5 11366,2643,591,2439,268,242
8600000US11367,11367,ZCTA5 11367,7334,1653,7495,1343,398
8600000US11368,11368,ZCTA5 11368,8356,2861,34292,5379,666
8600000US11369,11369,ZCTA5 11369,3729,1474,8932,962,344
8600000US11370,11370,ZCTA5 11370,3899,804,6410,452,300
8600000US11371,11371,ZCTA5 11371,0,0,0,0,0
8600000US11372,11372,ZCTA5 11372,5213,1651,22063,2711,570
8600000US11373,11373,ZCTA5 11373,6070,2510,32724,3583,765
8600000US11374,11374,ZCTA5 11374,4705,994,12723,2000,882
8600000US11375,11375,ZCTA5 11375,8041,1983,22534,1956,1536
8600000US11377,11377,ZCTA5 11377,8737,2363,30936,2372,920
8600000US11378,11378,ZCTA5 11378,6417,1362,8157,870,490
8600000US11379,11379,ZCTA5 11379,7590,1421,7388,1034,437
8600000US11385,11385,ZCTA5 11385,13369,2342,32041,3542,1338
8600000US11411,11411,ZCTA5 11411,5240,647,3543,63,176
8600000US11412,11412,ZCTA5 11412,8674,826,8204,432,493
8600000US11413,11413,ZCTA5 11413,9876,929,7850,452,495
8600000US11414,11414,ZCTA5 11414,7815,899,3536,398,48
8600000US11415,11415,ZCTA5 11415,2764,357,5465,484,513
8600000US11416,11416,ZCTA5 11416,3558,711,6675,664,411
8600000US11417,11417,ZCTA5 11417,5142,1275,7128,741,338
8600000US11418,11418,ZCTA5 11418,5146,1207,9440,1090,644
8600000US11419,11419,ZCTA5 11419,8150,1829,13111,1512,275
8600000US11420,11420,ZCTA5 11420,9809,2021,9658,517,609
8600000US11421,11421,ZCTA5 11421,5847,1129,12603,881,341
8600000US11422,11422,ZCTA5 11422,9139,1377,5985,231,380
8600000US11423,11423,ZCTA5 11423,6844,454,7573,477,584
8600000US11424,11424,ZCTA5 11424,0,0,0,0,0
8600000US11425,11425,ZCTA5 11425,0,0,0,0,0
8600000US11426,11426,ZCTA5 11426,5987,917,2953,226,272
8600000US11427,11427,ZCTA5 11427,5336,773,4303,198,287
8600000US11428,11428,ZCTA5 11428,4648,813,3616,147,151
8600000US11429,11429,ZCTA5 11429,6024,1069,5580,241,260
8600000US11430,11430,ZCTA5 11430,0,0,53,11,0
8600000US11432,11432,ZCTA5 11432,7974,1402,15504,2467,795
8600000US11433,11433,ZCTA5 11433,5296,766,7958,725,215
8600000US11434,11434,ZCTA5 11434,12398,1580,13949,879,673
8600000US11435,11435,ZCTA5 11435,8190,1263,16902,1440,559
8600000US11436,11436,ZCTA5 11436,4107,640,4130,343,205
8600000US11451,11451,ZCTA5 11451,0,0,0,0,0
8600000US11501,11501,ZCTA5 11501,7739,517,1492,656,154
8600000US11507,11507,ZCTA5 11507,2391,379,434,35,97
8600000US11509,11509,ZCTA5 11509,724,88,117,14,79
8600000US11510,11510,ZCTA5 11510,11681,1027,2733,225,855
8600000US11514,11514,ZCTA5 11514,1727,221,251,104,36
8600000US11516,11516,ZCTA5 11516,2133,240,397,392,181
8600000US11518,11518,ZCTA5 11518,4169,257,759,132,76
8600000US11520,11520,ZCTA5 11520,13706,2497,2726,1205,706
8600000US11530,11530,ZCTA5 11530,8453,481,3023,368,704
8600000US11542,11542,ZCTA5 11542,10029,1189,959,811,450
8600000US11545,11545,ZCTA5 11545,4405,323,886,41,458
8600000US11547,11547,ZCTA5 11547,381,11,17,12,10
8600000US11548,11548,ZCTA5 11548,911,49,119,228,47
8600000US11549,11549,ZCTA5 11549,303,31,37,555,39
8600000US11550,11550,ZCTA5 11550,15730,3257,6236,1082,563
8600000US11552,11552,ZCTA5 11552,9095,908,1763,189,460
8600000US11553,11553,ZCTA5 11553,8281,1324,1265,350,280
8600000US11554,11554,ZCTA5 11554,14158,1700,1471,142,596
8600000US11556,11556,ZCTA5 11556,2,0,0,2,0
8600000US11557,11557,ZCTA5 11557,2572,145,693,23,192
8600000US11558,11558,ZCTA5 11558,2833,316,804,69,150
8600000US11559,11559,ZCTA5 11559,2421,152,603,133,299
8600000US11560,11560,ZCTA5 11560,1957,118,362,85,251
8600000US11561,11561,ZCTA5 11561,12840,1291,3786,830,878
8600000US11563,11563,ZCTA5 11563,7616,406,2284,321,217
8600000US11565,11565,ZCTA5 11565,2986,217,806,81,163
8600000US11566,11566,ZCTA5 11566,12427,666,3606,187,696
8600000US11568,11568,ZCTA5 11568,1192,83,258,312,295
8600000US11569,11569,ZCTA5 11569,388,17,123,35,9
8600000US11570,11570,ZCTA5 11570,7698,924,3595,502,676
8600000US11572,11572,ZCTA5 11572,10432,917,2421,232,748
8600000US11575,11575,ZCTA5 11575,5328,1104,1274,201,214
8600000US11576,11576,ZCTA5 11576,3990,308,864,95,479
8600000US11577,11577,ZCTA5 11577,4167,362,1166,61,366
8600000US11579,11579,ZCTA5 11579,1990,83,385,124,188
8600000US11580,11580,ZCTA5 11580,14104,1824,5126,375,628
8600000US11581,11581,ZCTA5 11581,6876,556,2325,359,307
8600000US11590,11590,ZCTA5 11590,17855,2410,2864,443,800
8600000US11596,11596,ZCTA5 11596,3648,362,991,115,83
8600000US11598,11598,ZCTA5 11598,3830,305,1089,146,378
8600000US11691,11691,ZCTA5 11691,9689,1565,9512,1830,687
8600000US11692,11692,ZCTA5 11692,2817,436,3530,197,155
8600000US11693,11693,ZCTA5 11693,2594,247,2631,48,104
8600000US11694,11694,ZCTA5 11694,5360,380,2356,403,337
8600000US11697,11697,ZCTA5 11697,1086,76,181,58,72
8600000US11701,11701,ZCTA5 11701,11104,999,1094,354,403
8600000US11702,11702,ZCTA5 11702,5441,591,1015,100,388
8600000US11703,11703,ZCTA5 11703,6380,583,445,58,222
8600000US11704,11704,ZCTA5 11704,15689,1623,1685,198,512
8600000US11705,11705,ZCTA5 11705,3048,127,209,0,216
8600000US11706,11706,ZCTA5 11706,23962,4875,3097,597,949
8600000US11709,11709,ZCTA5 11709,2562,118,337,105,164
8600000US11710,11710,ZCTA5 11710,12992,741,2327,194,859
8600000US11713,11713,ZCTA5 11713,3389,345,178,47,110
8600000US11714,11714,ZCTA5 11714,8638,616,1230,86,286
8600000US11715,11715,ZCTA5 11715,2127,137,135,11,50
8600000US11716,11716,ZCTA5 11716,4599,348,346,66,44
8600000US11717,11717,ZCTA5 11717,23597,5038,1131,507,448
8600000US11718,11718,ZCTA5 11718,1298,48,146,25,56
8600000US11719,11719,ZCTA5 11719,1198,142,121,4,79
8600000US11720,11720,ZCTA5 11720,12652,1330,557,39,221
8600000US11721,11721,ZCTA5 11721,2157,60,484,20,265
8600000US11722,11722,ZCTA5 11722,12632,2329,1057,176,143
8600000US11724,11724,ZCTA5 11724,1064,163,333,14,151
8600000US11725,11725,ZCTA5 11725,12294,829,935,185,591
8600000US11726,11726,ZCTA5 11726,7414,1017,1040,281,120
8600000US11727,11727,ZCTA5 11727,12259,1243,639,86,433
8600000US11729,11729,ZCTA5 11729,10956,1249,794,350,142
8600000US11730,11730,ZCTA5 11730,5224,407,412,90,210
8600000US11731,11731,ZCTA5 11731,11390,904,1200,141,696
8600000US11732,11732,ZCTA5 11732,1276,158,175,14,50
8600000US11733,11733,ZCTA5 11733,6591,549,505,180,504
8600000US11735,11735,ZCTA5 11735,13267,990,2057,305,627
8600000US11738,11738,ZCTA5 11738,7218,662,295,95,355
8600000US11739,11739,ZCTA5 11739,356,34,34,0,21
8600000US11740,11740,ZCTA5 11740,3049,299,362,14,145
8600000US11741,11741,ZCTA5 11741,12290,925,762,83,367
8600000US11742,11742,ZCTA5 11742,5862,516,317,50,196
8600000US11743,11743,ZCTA5 11743,14717,934,2689,262,1430
8600000US11746,11746,ZCTA5 11746,24765,2531,3224,539,1458
8600000US11747,11747,ZCTA5 11747,7060,468,855,68,697
8600000US11749,11749,ZCTA5 11749,1487,135,81,4,57
8600000US11751,11751,ZCTA5 11751,6173,475,615,49,273
8600000US11752,11752,ZCTA5 11752,3913,519,252,51,139
8600000US11753,11753,ZCTA5 11753,4213,297,1447,62,381
8600000US11754,11754,ZCTA5 11754,6749,428,835,66,303
8600000US11755,11755,ZCTA5 11755,5077,343,527,62,180
8600000US11756,11756,ZCTA5 11756,18165,1003,2617,298,427
8600000US11757,11757,ZCTA5 11757,19068,1805,1765,373,405
8600000US11758,11758,ZCTA5 11758,21120,1596,3894,142,781
8600000US11762,11762,ZCTA5 11762,8288,716,1436,126,380
8600000US11763,11763,ZCTA5 11763,11545,1539,521,71,394
8600000US11764,11764,ZCTA5 11764,4898,465,289,27,305
8600000US11765,11765,ZCTA5 11765,208,25,40,12,45
8600000US11766,11766,ZCTA5 11766,4784,597,107,20,260
8600000US11767,11767,ZCTA5 11767,6684,363,345,50,284
8600000US11768,11768,ZCTA5 11768,7809,511,925,82,492
8600000US11769,11769,ZCTA5 11769,3452,235,331,59,122
8600000US11770,11770,ZCTA5 11770,17,5,0,1,5
8600000US11771,11771,ZCTA5 11771,3380,334,461,183,209
8600000US11772,11772,ZCTA5 11772,17785,2256,863,467,564
8600000US11776,11776,ZCTA5 11776,10599,880,362,57,311
8600000US11777,11777,ZCTA5 11777,3492,286,225,25,197
8600000US11778,11778,ZCTA5 11778,5548,249,167,41,59
8600000US11779,11779,ZCTA5 11779,15763,1300,1269,143,316
8600000US11780,11780,ZCTA5 11780,6249,367,395,87,253
8600000US11782,11782,ZCTA5 11782,5820,407,636,68,139
8600000US11783,11783,ZCTA5 11783,8408,520,1530,114,499
8600000US11784,11784,ZCTA5 11784,11089,988,467,71,390
8600000US11786,11786,ZCTA5 11786,2692,281,109,2,97
8600000US11787,11787,ZCTA5 11787,14339,669,976,55,963
8600000US11788,11788,ZCTA5 11788,6866,339,505,22,207
8600000US11789,11789,ZCTA5 11789,3600,233,208,35,189
8600000US11790,11790,ZCTA5 11790,5514,279,448,892,502
8600000US11791,11791,ZCTA5 11791,7952,907,2281,190,788
8600000US11792,11792,ZCTA5 11792,3912,294,35,69,297
8600000US11793,11793,ZCTA5 11793,12014,773,2494,155,453
8600000US11794,11794,ZCTA5 11794,131,25,60,413,78
8600000US11795,11795,ZCTA5 11795,10650,694,937,142,400
8600000US11796,11796,ZCTA5 11796,1382,112,142,0,56
8600000US11797,11797,ZCTA5 11797,2599,246,733,9,139
8600000US11798,11798,ZCTA5 11798,5533,437,700,135,240
8600000US11801,11801,ZCTA5 11801,14351,1869,2431,569,637
8600000US11803,11803,ZCTA5 11803,9614,753,2580,92,544
8600000US11804,11804,ZCTA5 11804,1835,154,290,33,144
8600000US11901,11901,ZCTA5 11901,9481,830,328,247,579
8600000US11930,11930,ZCTA5 11930,400,22,11,0,93
8600000US11931,11931,ZCTA5 11931,38,0,0,0,0
8600000US11932,11932,ZCTA5 11932,399,0,26,26,56
8600000US11933,11933,ZCTA5 11933,2536,276,31,74,60
8600000US11934,11934,ZCTA5 11934,3525,194,4,56,205
8600000US11935,11935,ZCTA5 11935,1129,76,54,0,120
8600000US11937,11937,ZCTA5 11937,5652,611,860,312,657
8600000US11939,11939,ZCTA5 11939,280,17,3,9,45
8600000US11940,11940,ZCTA5 11940,2424,78,81,0,215
8600000US11941,11941,ZCTA5 11941,864,72,3,41,53
8600000US11942,11942,ZCTA5 11942,1780,285,82,0,90
8600000US11944,11944,ZCTA5 11944,1111,98,117,165,91
8600000US11946,11946,ZCTA5 11946,5782,483,481,139,302
8600000US11947,11947,ZCTA5 11947,218,0,0,0,18
8600000US11948,11948,ZCTA5 11948,533,0,34,0,0
8600000US11949,11949,ZCTA5 11949,6290,268,100,48,291
8600000US11950,11950,ZCTA5 11950,6421,544,318,155,161
8600000US11951,11951,ZCTA5 11951,5541,355,242,32,177
8600000US11952,11952,ZCTA5 11952,1990,189,52,40,216
8600000US11953,11953,ZCTA5 11953,5334,536,240,8,107
8600000US11954,11954,ZCTA5 11954,1370,157,37,55,193
8600000US11955,11955,ZCTA5 11955,1765,63,71,29,80
8600000US11956,11956,ZCTA5 11956,70,0,0,27,8
8600000US11957,11957,ZCTA5 11957,204,8,25,8,38
8600000US11958,11958,ZCTA5 11958,56,123,12,0,42
8600000US11959,11959,ZCTA5 11959,267,21,23,0,71
8600000US11960,11960,ZCTA5 11960,212,29,27,0,20
8600000US11961,11961,ZCTA5 11961,4219,430,147,0,206
8600000US11962,11962,ZCTA5 11962,41,0,3,2,44
8600000US11963,11963,ZCTA5 11963,2563,297,175,74,485
8600000US11964,11964,ZCTA5 11964,746,118,0,0,92
8600000US11965,11965,ZCTA5 11965,211,0,16,4,0
8600000US11967,11967,ZCTA5 11967,11068,930,503,119,310
8600000US11968,11968,ZCTA5 11968,3601,259,384,166,464
8600000US11970,11970,ZCTA5 11970,15,0,0,18,0
8600000US11971,11971,ZCTA5 11971,2252,159,209,114,140
8600000US11972,11972,ZCTA5 11972,670,1,1,0,83
8600000US11973,11973,ZCTA5 11973,0,0,0,15,0
8600000US11975,11975,ZCTA5 11975,48,11,0,0,14
8600000US11976,11976,ZCTA5 11976,894,0,136,111,112
8600000US11977,11977,ZCTA5 11977,628,33,88,19,130
8600000US11978,11978,ZCTA5 11978,1023,111,99,45,105
8600000US11980,11980,ZCTA5 11980,2186,209,40,18,74
8600000US12007,12007,ZCTA5 12007,0,0,0,0,0
8600000US12008,12008,ZCTA5 12008,196,9,0,0,24
8600000US12009,12009,ZCTA5 12009,3327,206,36,126,210
8600000US12010,12010,ZCTA5 12010,10305,1100,233,474,293
8600000US12015,12015,ZCTA5 12015,1093,157,27,30,75
8600000US12017,12017,ZCTA5 12017,168,10,7,3,21
8600000US12018,12018,ZCTA5 12018,3394,260,31,116,59
8600000US12019,12019,ZCTA5 12019,6177,581,110,36,362
8600000US12020,12020,ZCTA5 12020,14241,1649,196,221,820
8600000US12022,12022,ZCTA5 12022,338,12,0,5,0
