GEO.id,GEO.id2,GEO.display-label,HC03_EST_VC02
8600000US10597,10597,ZCTA5 10597,"250,000+"
8600000US10598,10598,ZCTA5 10598,121250
8600000US10601,10601,ZCTA5 10601,74177
8600000US10603,10603,ZCTA5 10603,100013
8600000US10604,10604,ZCTA5 10604,88750
8600000US10605,10605,ZCTA5 10605,111201
8600000US10606,10606,ZCTA5 10606,79379
8600000US10607,10607,ZCTA5 10607,139135
8600000US10701,10701,ZCTA5 10701,46519
8600000US10703,10703,ZCTA5 10703,60068
8600000US10704,10704,ZCTA5 10704,74908
8600000US10705,10705,ZCTA5 10705,49110
8600000US10706,10706,ZCTA5 10706,132981
8600000US10707,10707,ZCTA5 10707,83445
8600000US10708,10708,ZCTA5 10708,106808
8600000US10709,10709,ZCTA5 10709,113643
8600000US10710,10710,ZCTA5 10710,85417
8600000US10801,10801,ZCTA5 10801,58736
8600000US10803,10803,ZCTA5 10803,146833
8600000US10804,10804,ZCTA5 10804,179527
8600000US10805,10805,ZCTA5 10805,66006
8600000US10901,10901,ZCTA5 10901,94465
8600000US10910,10910,ZCTA5 10910,-
8600000US10911,10911,ZCTA5 10911,-
8600000US10913,10913,ZCTA5 10913,127563
8600000US10914,10914,ZCTA5 10914,131417
8600000US10915,10915,ZCTA5 10915,-
8600000US10916,10916,ZCTA5 10916,104238
8600000US10917,10917,ZCTA5 10917,99950
8600000US10918,10918,ZCTA5 10918,102730
8600000US10919,10919,ZCTA5 10919,100341
8600000US10920,10920,ZCTA5 10920,107036
8600000US10921,10921,ZCTA5 10921,86429
8600000US10922,10922,ZCTA5 10922,98333
8600000US10923,10923,ZCTA5 10923,82813
8600000US10924,10924,ZCTA5 10924,95468
8600000US10925,10925,ZCTA5 10925,84079
8600000US10926,10926,ZCTA5 10926,77813
8600000US10927,10927,ZCTA5 10927,56862
8600000US10928,10928,ZCTA5 10928,74423
8600000US10930,10930,ZCTA5 10930,131832
8600000US10931,10931,ZCTA5 10931,68819
8600000US10932,10932,ZCTA5 10932,-
8600000US10933,10933,ZCTA5 10933,95320
8600000US10940,10940,ZCTA5 10940,60094
8600000US10941,10941,ZCTA5 10941,66812
8600000US10950,10950,ZCTA5 10950,72573
8600000US10952,10952,ZCTA5 10952,56236
8600000US10953,10953,ZCTA5 10953,-
8600000US10954,10954,ZCTA5 10954,100472
8600000US10956,10956,ZCTA5 10956,124606
8600000US10958,10958,ZCTA5 10958,102396
8600000US10960,10960,ZCTA5 10960,83977
8600000US10962,10962,ZCTA5 10962,105000
8600000US10963,10963,ZCTA5 10963,73438
8600000US10964,10964,ZCTA5 10964,121528
8600000US10965,10965,ZCTA5 10965,100962
8600000US10968,10968,ZCTA5 10968,102847
8600000US10969,10969,ZCTA5 10969,83333
8600000US10970,10970,ZCTA5 10970,88919
8600000US10973,10973,ZCTA5 10973,85398
8600000US10974,10974,ZCTA5 10974,88558
8600000US10975,10975,ZCTA5 10975,-
8600000US10976,10976,ZCTA5 10976,59896
8600000US10977,10977,ZCTA5 10977,55277
8600000US10979,10979,ZCTA5 10979,71292
8600000US10980,10980,ZCTA5 10980,98516
8600000US10983,10983,ZCTA5 10983,112831
8600000US10984,10984,ZCTA5 10984,122098
8600000US10985,10985,ZCTA5 10985,173710
8600000US10986,10986,ZCTA5 10986,126959
8600000US10987,10987,ZCTA5 10987,105972
8600000US10988,10988,ZCTA5 10988,81154
8600000US10989,10989,ZCTA5 10989,107690
8600000US10990,10990,ZCTA5 10990,94091
8600000US10992,10992,ZCTA5 10992,95107
8600000US10993,10993,ZCTA5 10993,56154
8600000US10994,10994,ZCTA5 10994,145313
8600000US10996,10996,ZCTA5 10996,100234
8600000US10998,10998,ZCTA5 10998,88548
8600000US11001,11001,ZCTA5 11001,104890
8600000US11003,11003,ZCTA5 11003,94746
8600000US11004,11004,ZCTA5 11004,93315
8600000US11005,11005,ZCTA5 11005,51801
8600000US11010,11010,ZCTA5 11010,102023
8600000US11020,11020,ZCTA5 11020,118906
8600000US11021,11021,ZCTA5 11021,93598
8600000US11023,11023,ZCTA5 11023,111607
8600000US11024,11024,ZCTA5 11024,101824
8600000US11030,11030,ZCTA5 11030,182000
8600000US11040,11040,ZCTA5 11040,118457
8600000US11042,11042,ZCTA5 11042,-
8600000US11050,11050,ZCTA5 11050,112567
8600000US11096,11096,ZCTA5 11096,53875
8600000US11101,11101,ZCTA5 11101,57866
8600000US11102,11102,ZCTA5 11102,60436
8600000US11103,11103,ZCTA5 11103,65229
8600000US11104,11104,ZCTA5 11104,63122
8600000US11105,11105,ZCTA5 11105,68050
8600000US11106,11106,ZCTA5 11106,60725
8600000US11109,11109,ZCTA5 11109,137452
8600000US11201,11201,ZCTA5 11201,116446
8600000US11203,11203,ZCTA5 11203,48140
8600000US11204,11204,ZCTA5 11204,47341
8600000US11205,11205,ZCTA5 11205,51574
8600000US11206,11206,ZCTA5 11206,34122
8600000US11207,11207,ZCTA5 11207,35809
8600000US11208,11208,ZCTA5 11208,39588
8600000US11209,11209,ZCTA5 11209,69578
8600000US11210,11210,ZCTA5 11210,62202
8600000US11211,11211,ZCTA5 11211,66113
8600000US11212,11212,ZCTA5 11212,25677
8600000US11213,11213,ZCTA5 11213,40604
8600000US11214,11214,ZCTA5 11214,53151
8600000US11215,11215,ZCTA5 11215,116893
8600000US11216,11216,ZCTA5 11216,56025
8600000US11217,11217,ZCTA5 11217,99085
8600000US11218,11218,ZCTA5 11218,64152
8600000US11219,11219,ZCTA5 11219,37665
8600000US11220,11220,ZCTA5 11220,42559
8600000US11221,11221,ZCTA5 11221,47170
8600000US11222,11222,ZCTA5 11222,78287
8600000US11223,11223,ZCTA5 11223,46310
8600000US11224,11224,ZCTA5 11224,31630
8600000US11225,11225,ZCTA5 11225,51926
8600000US11226,11226,ZCTA5 11226,48495
8600000US11228,11228,ZCTA5 11228,63697
8600000US11229,11229,ZCTA5 11229,59287
8600000US11230,11230,ZCTA5 11230,46013
8600000US11231,11231,ZCTA5 11231,93575
8600000US11232,11232,ZCTA5 11232,53908
8600000US11233,11233,ZCTA5 11233,36009
8600000US11234,11234,ZCTA5 11234,79490
8600000US11235,11235,ZCTA5 11235,49653
8600000US11236,11236,ZCTA5 11236,63700
8600000US11237,11237,ZCTA5 11237,51269
8600000US11238,11238,ZCTA5 11238,79013
8600000US11239,11239,ZCTA5 11239,26002
8600000US11351,11351,ZCTA5 11351,-
8600000US11354,11354,ZCTA5 11354,44512
8600000US11355,11355,ZCTA5 11355,38370
8600000US11356,11356,ZCTA5 11356,59712
8600000US11357,11357,ZCTA5 11357,81053
8600000US11358,11358,ZCTA5 11358,65932
8600000US11359,11359,ZCTA5 11359,-
8600000US11360,11360,ZCTA5 11360,84476
8600000US11361,11361,ZCTA5 11361,82020
8600000US11362,11362,ZCTA5 11362,80828
8600000US11363,11363,ZCTA5 11363,97784
8600000US11364,11364,ZCTA5 11364,71030
8600000US11365,11365,ZCTA5 11365,63455
8600000US11366,11366,ZCTA5 11366,67115
8600000US11367,11367,ZCTA5 11367,58924
8600000US11368,11368,ZCTA5 11368,47862
8600000US11369,11369,ZCTA5 11369,53426
8600000US11370,11370,ZCTA5 11370,59901
8600000US11371,11371,ZCTA5 11371,-
8600000US11372,11372,ZCTA5 11372,53963
8600000US11373,11373,ZCTA5 11373,49098
8600000US11374,11374,ZCTA5 11374,56863
8600000US11375,11375,ZCTA5 11375,76467
8600000US11377,11377,ZCTA5 11377,54989
8600000US11378,11378,ZCTA5 11378,68460
8600000US11379,11379,ZCTA5 11379,79573
8600000US11385,11385,ZCTA5 11385,64481
8600000US11411,11411,ZCTA5 11411,87231
8600000US11412,11412,ZCTA5 11412,75307
8600000US11413,11413,ZCTA5 11413,83459
8600000US11414,11414,ZCTA5 11414,72632
8600000US11415,11415,ZCTA5 11415,65981
8600000US11416,11416,ZCTA5 11416,61285
8600000US11417,11417,ZCTA5 11417,69989
8600000US11418,11418,ZCTA5 11418,67003
8600000US11419,11419,ZCTA5 11419,65711
8600000US11420,11420,ZCTA5 11420,66220
8600000US11421,11421,ZCTA5 11421,69053
8600000US11422,11422,ZCTA5 11422,86996
8600000US11423,11423,ZCTA5 11423,66455
8600000US11424,11424,ZCTA5 11424,-
8600000US11425,11425,ZCTA5 11425,-
8600000US11426,11426,ZCTA5 11426,83376
8600000US11427,11427,ZCTA5 11427,72874
8600000US11428,11428,ZCTA5 11428,71663
8600000US11429,11429,ZCTA5 11429,80464
8600000US11430,11430,ZCTA5 11430,-
8600000US11432,11432,ZCTA5 11432,52975
8600000US11433,11433,ZCTA5 11433,48795
8600000US11434,11434,ZCTA5 11434,60702
8600000US11435,11435,ZCTA5 11435,59535
8600000US11436,11436,ZCTA5 11436,69259
8600000US11451,11451,ZCTA5 11451,-
8600000US11501,11501,ZCTA5 11501,90007
8600000US11507,11507,ZCTA5 11507,118807
8600000US11509,11509,ZCTA5 11509,140714
8600000US11510,11510,ZCTA5 11510,102810
8600000US11514,11514,ZCTA5 11514,88455
8600000US11516,11516,ZCTA5 11516,98696
8600000US11518,11518,ZCTA5 11518,92682
8600000US11520,11520,ZCTA5 11520,71423
8600000US11530,11530,ZCTA5 11530,151809
8600000US11542,11542,ZCTA5 11542,75685
8600000US11545,11545,ZCTA5 11545,149174
8600000US11547,11547,ZCTA5 11547,96250
8600000US11548,11548,ZCTA5 11548,123056
8600000US11549,11549,ZCTA5 11549,-
8600000US11550,11550,ZCTA5 11550,59580
8600000US11552,11552,ZCTA5 11552,108628
8600000US11553,11553,ZCTA5 11553,69914
8600000US11554,11554,ZCTA5 11554,94513
8600000US11556,11556,ZCTA5 11556,-
8600000US11557,11557,ZCTA5 11557,116754
8600000US11558,11558,ZCTA5 11558,89715
8600000US11559,11559,ZCTA5 11559,106597
8600000US11560,11560,ZCTA5 11560,116875
8600000US11561,11561,ZCTA5 11561,89050
8600000US11563,11563,ZCTA5 11563,91042
8600000US11565,11565,ZCTA5 11565,108656
8600000US11566,11566,ZCTA5 11566,142862
8600000US11568,11568,ZCTA5 11568,175833
8600000US11569,11569,ZCTA5 11569,130547
8600000US11570,11570,ZCTA5 11570,107111
8600000US11572,11572,ZCTA5 11572,109944
8600000US11575,11575,ZCTA5 11575,79232
8600000US11576,11576,ZCTA5 11576,158125
8600000US11577,11577,ZCTA5 11577,126830
8600000US11579,11579,ZCTA5 11579,115822
8600000US11580,11580,ZCTA5 11580,103475
8600000US11581,11581,ZCTA5 11581,104795
8600000US11590,11590,ZCTA5 11590,101095
8600000US11596,11596,ZCTA5 11596,116250
8600000US11598,11598,ZCTA5 11598,140573
8600000US11691,11691,ZCTA5 11691,42434
8600000US11692,11692,ZCTA5 11692,45816
8600000US11693,11693,ZCTA5 11693,57443
8600000US11694,11694,ZCTA5 11694,77547
8600000US11697,11697,ZCTA5 11697,99792
8600000US11701,11701,ZCTA5 11701,80563
8600000US11702,11702,ZCTA5 11702,118708
8600000US11703,11703,ZCTA5 11703,94407
8600000US11704,11704,ZCTA5 11704,84448
8600000US11705,11705,ZCTA5 11705,106474
8600000US11706,11706,ZCTA5 11706,84405
8600000US11709,11709,ZCTA5 11709,102722
8600000US11710,11710,ZCTA5 11710,122627
8600000US11713,11713,ZCTA5 11713,72569
8600000US11714,11714,ZCTA5 11714,105011
8600000US11715,11715,ZCTA5 11715,117313
8600000US11716,11716,ZCTA5 11716,83000
8600000US11717,11717,ZCTA5 11717,74202
8600000US11718,11718,ZCTA5 11718,123152
8600000US11719,11719,ZCTA5 11719,82083
8600000US11720,11720,ZCTA5 11720,97682
8600000US11721,11721,ZCTA5 11721,123333
8600000US11722,11722,ZCTA5 11722,68588
8600000US11724,11724,ZCTA5 11724,207656
8600000US11725,11725,ZCTA5 11725,119503
8600000US11726,11726,ZCTA5 11726,71418
8600000US11727,11727,ZCTA5 11727,79302
8600000US11729,11729,ZCTA5 11729,86124
8600000US11730,11730,ZCTA5 11730,119826
8600000US11731,11731,ZCTA5 11731,106854
8600000US11732,11732,ZCTA5 11732,111000
8600000US11733,11733,ZCTA5 11733,147330
8600000US11735,11735,ZCTA5 11735,102500
8600000US11738,11738,ZCTA5 11738,97583
8600000US11739,11739,ZCTA5 11739,135781
8600000US11740,11740,ZCTA5 11740,102455
8600000US11741,11741,ZCTA5 11741,99308
8600000US11742,11742,ZCTA5 11742,94595
8600000US11743,11743,ZCTA5 11743,119133
8600000US11746,11746,ZCTA5 11746,107221
8600000US11747,11747,ZCTA5 11747,119876
8600000US11749,11749,ZCTA5 11749,90966
8600000US11751,11751,ZCTA5 11751,95975
8600000US11752,11752,ZCTA5 11752,94593
8600000US11753,11753,ZCTA5 11753,166272
8600000US11754,11754,ZCTA5 11754,100822
8600000US11755,11755,ZCTA5 11755,103574
8600000US11756,11756,ZCTA5 11756,108999
8600000US11757,11757,ZCTA5 11757,84727
8600000US11758,11758,ZCTA5 11758,111189
8600000US11762,11762,ZCTA5 11762,124220
8600000US11763,11763,ZCTA5 11763,82543
8600000US11764,11764,ZCTA5 11764,120063
8600000US11765,11765,ZCTA5 11765,206250
8600000US11766,11766,ZCTA5 11766,112953
8600000US11767,11767,ZCTA5 11767,120230
8600000US11768,11768,ZCTA5 11768,122080
8600000US11769,11769,ZCTA5 11769,89673
8600000US11770,11770,ZCTA5 11770,98750
8600000US11771,11771,ZCTA5 11771,122589
8600000US11772,11772,ZCTA5 11772,70618
8600000US11776,11776,ZCTA5 11776,97068
8600000US11777,11777,ZCTA5 11777,106840
8600000US11778,11778,ZCTA5 11778,93677
8600000US11779,11779,ZCTA5 11779,91486
8600000US11780,11780,ZCTA5 11780,114423
8600000US11782,11782,ZCTA5 11782,108679
8600000US11783,11783,ZCTA5 11783,124861
8600000US11784,11784,ZCTA5 11784,87379
8600000US11786,11786,ZCTA5 11786,126625
8600000US11787,11787,ZCTA5 11787,122917
8600000US11788,11788,ZCTA5 11788,108074
8600000US11789,11789,ZCTA5 11789,81761
8600000US11790,11790,ZCTA5 11790,135197
8600000US11791,11791,ZCTA5 11791,163801
8600000US11792,11792,ZCTA5 11792,125000
8600000US11793,11793,ZCTA5 11793,126875
8600000US11794,11794,ZCTA5 11794,-
8600000US11795,11795,ZCTA5 11795,111581
8600000US11796,11796,ZCTA5 11796,92500
8600000US11797,11797,ZCTA5 11797,166949
8600000US11798,11798,ZCTA5 11798,75350
8600000US11801,11801,ZCTA5 11801,100245
8600000US11803,11803,ZCTA5 11803,134375
8600000US11804,11804,ZCTA5 11804,112153
8600000US11901,11901,ZCTA5 11901,59624
8600000US11930,11930,ZCTA5 11930,94185
8600000US11931,11931,ZCTA5 11931,-
8600000US11932,11932,ZCTA5 11932,82188
8600000US11933,11933,ZCTA5 11933,57933
8600000US11934,11934,ZCTA5 11934,100691
8600000US11935,11935,ZCTA5 11935,94228
8600000US11937,11937,ZCTA5 11937,94612
8600000US11939,11939,ZCTA5 11939,72566
8600000US11940,11940,ZCTA5 11940,102197
8600000US11941,11941,ZCTA5 11941,106563
8600000US11942,11942,ZCTA5 11942,82446
8600000US11944,11944,ZCTA5 11944,59254
8600000US11946,11946,ZCTA5 11946,78284
8600000US11947,11947,ZCTA5 11947,-
8600000US11948,11948,ZCTA5 11948,84631
8600000US11949,11949,ZCTA5 11949,103542
8600000US11950,11950,ZCTA5 11950,75093
8600000US11951,11951,ZCTA5 11951,66493
8600000US11952,11952,ZCTA5 11952,81380
8600000US11953,11953,ZCTA5 11953,72635
8600000US11954,11954,ZCTA5 11954,87717
8600000US11955,11955,ZCTA5 11955,62256
8600000US11956,11956,ZCTA5 11956,66477
8600000US11957,11957,ZCTA5 11957,71125
8600000US11958,11958,ZCTA5 11958,87750
8600000US11959,11959,ZCTA5 11959,92750
8600000US11960,11960,ZCTA5 11960,84375
8600000US11961,11961,ZCTA5 11961,61932
8600000US11962,11962,ZCTA5 11962,118250
8600000US11963,11963,ZCTA5 11963,90833
8600000US11964,11964,ZCTA5 11964,81352
8600000US11965,11965,ZCTA5 11965,119583
8600000US11967,11967,ZCTA5 11967,82378
8600000US11968,11968,ZCTA5 11968,82809
8600000US11970,11970,ZCTA5 11970,-
8600000US11971,11971,ZCTA5 11971,81654
8600000US11972,11972,ZCTA5 11972,86083
8600000US11973,11973,ZCTA5 11973,-
8600000US11975,11975,ZCTA5 11975,71875
8600000US11976,11976,ZCTA5 11976,115875
8600000US11977,11977,ZCTA5 11977,106354
8600000US11978,11978,ZCTA5 11978,84516
8600000US11980,11980,ZCTA5 11980,96574
8600000US12007,12007,ZCTA5 12007,-
8600000US12008,12008,ZCTA5 12008,103472
8600000US12009,12009,ZCTA5 12009,93975
8600000US12010,12010,ZCTA5 12010,49553
8600000US12015,12015,ZCTA5 12015,58684
8600000US12017,12017,ZCTA5 12017,75809
8600000US12018,12018,ZCTA5 12018,91075
8600000US12019,12019,ZCTA5 12019,98600
8600000US12020,12020,ZCTA5 12020,77157
8600000US12022,12022,ZCTA5 12022,50833
8600000US12023,12023,ZCTA5 12023,68807
8600000US12024,12024,ZCTA5 12024,-
8600000US12025,12025,ZCTA5 12025,66548
8600000US12027,12027,ZCTA5 12027,92159
8600000US12028,12028,ZCTA5 12028,69338
8600000US12029,12029,ZCTA5 12029,84342
8600000US12031,12031,ZCTA5 12031,43125
8600000US12032,12032,ZCTA5 12032,47738
8600000US12033,12033,ZCTA5 12033,73521
8600000US12035,12035,ZCTA5 12035,35921
8600000US12036,12036,ZCTA5 12036,41696
8600000US12037,12037,ZCTA5 12037,63182
8600000US12040,12040,ZCTA5 12040,40809
8600000US12041,12041,ZCTA5 12041,87566
8600000US12042,12042,ZCTA5 12042,44583
8600000US12043,12043,ZCTA5 12043,48778
8600000US12045,12045,ZCTA5 12045,51389
8600000US12046,12046,ZCTA5 12046,82692
8600000US12047,12047,ZCTA5 12047,53977
8600000US12051,12051,ZCTA5 12051,64777
8600000US12052,12052,ZCTA5 12052,66579
8600000US12053,12053,ZCTA5 12053,85721
8600000US12054,12054,ZCTA5 12054,100677
8600000US12056,12056,ZCTA5 12056,84150
8600000US12057,12057,ZCTA5 12057,60625
8600000US12058,12058,ZCTA5 12058,82768
8600000US12059,12059,ZCTA5 12059,84091
8600000US12060,12060,ZCTA5 12060,71500
8600000US12061,12061,ZCTA5 12061,82378
8600000US12062,12062,ZCTA5 12062,72500
8600000US12063,12063,ZCTA5 12063,81607
8600000US12064,12064,ZCTA5 12064,44545
8600000US12065,12065,ZCTA5 12065,86892
8600000US12066,12066,ZCTA5 12066,62284
8600000US12067,12067,ZCTA5 12067,75909
8600000US12068,12068,ZCTA5 12068,58673
8600000US12069,12069,ZCTA5 12069,38984
8600000US12070,12070,ZCTA5 12070,65433
8600000US12071,12071,ZCTA5 12071,52375
8600000US12072,12072,ZCTA5 12072,50156
8600000US12074,12074,ZCTA5 12074,71314
8600000US12075,12075,ZCTA5 12075,61922
8600000US12076,12076,ZCTA5 12076,57778
8600000US12077,12077,ZCTA5 12077,98716
8600000US12078,12078,ZCTA5 12078,40692
8600000US12083,12083,ZCTA5 12083,72035
8600000US12084,12084,ZCTA5 12084,64868
8600000US12085,12085,ZCTA5 12085,43710
8600000US12086,12086,ZCTA5 12086,57727
8600000US12087,12087,ZCTA5 12087,73720
8600000US12089,12089,ZCTA5 12089,94904
8600000US12090,12090,ZCTA5 12090,49444
8600000US12092,12092,ZCTA5 12092,32692
8600000US12093,12093,ZCTA5 12093,51316
8600000US12094,12094,ZCTA5 12094,81850
8600000US12095,12095,ZCTA5 12095,51022
8600000US12106,12106,ZCTA5 12106,74688
8600000US12108,12108,ZCTA5 12108,66667
8600000US12110,12110,ZCTA5 12110,76652
8600000US12115,12115,ZCTA5 12115,85682
8600000US12116,12116,ZCTA5 12116,50278
8600000US12117,12117,ZCTA5 12117,55417
8600000US12118,12118,ZCTA5 12118,70042
8600000US12120,12120,ZCTA5 12120,49732
8600000US12121,12121,ZCTA5 12121,79817
8600000US12122,12122,ZCTA5 12122,45188
8600000US12123,12123,ZCTA5 12123,82478
