GEO.id,GEO.id2,GEO.display-label,HD01_VD01
8600000US10546,10546,ZCTA5 10546,20625
8600000US10547,10547,ZCTA5 10547,124365
8600000US10548,10548,ZCTA5 10548,47765
8600000US10549,10549,ZCTA5 10549,251790
8600000US10550,10550,ZCTA5 10550,536295
8600000US10552,10552,ZCTA5 10552,315110
8600000US10553,10553,ZCTA5 10553,171735
8600000US10560,10560,ZCTA5 10560,72975
8600000US10562,10562,ZCTA5 10562,443070
8600000US10566,10566,ZCTA5 10566,389510
8600000US10567,10567,ZCTA5 10567,390470
8600000US10570,10570,ZCTA5 10570,174585
8600000US10573,10573,ZCTA5 10573,490095
8600000US10576,10576,ZCTA5 10576,86495
8600000US10577,10577,ZCTA5 10577,47000
8600000US10578,10578,ZCTA5 10578,14350
8600000US10579,10579,ZCTA5 10579,194915
8600000US10580,10580,ZCTA5 10580,221570
8600000US10583,10583,ZCTA5 10583,644615
8600000US10589,10589,ZCTA5 10589,113415
8600000US10590,10590,ZCTA5 10590,124715
8600000US10591,10591,ZCTA5 10591,331710
8600000US10594,10594,ZCTA5 10594,66205
8600000US10595,10595,ZCTA5 10595,90405
8600000US10596,10596,ZCTA5 10596,19915
8600000US10597,10597,ZCTA5 10597,18205
8600000US10598,10598,ZCTA5 10598,486620
8600000US10601,10601,ZCTA5 10601,164265
8600000US10603,10603,ZCTA5 10603,254240
8600000US10604,10604,ZCTA5 10604,136510
8600000US10605,10605,ZCTA5 10605,236050
8600000US10606,10606,ZCTA5 10606,212515
8600000US10607,10607,ZCTA5 10607,95865
8600000US10701,10701,ZCTA5 10701,784080
8600000US10703,10703,ZCTA5 10703,262320
8600000US10704,10704,ZCTA5 10704,522425
8600000US10705,10705,ZCTA5 10705,557840
8600000US10706,10706,ZCTA5 10706,147165
8600000US10707,10707,ZCTA5 10707,168715
8600000US10708,10708,ZCTA5 10708,352435
8600000US10709,10709,ZCTA5 10709,125400
8600000US10710,10710,ZCTA5 10710,420995
8600000US10801,10801,ZCTA5 10801,546850
8600000US10803,10803,ZCTA5 10803,203700
8600000US10804,10804,ZCTA5 10804,232385
8600000US10805,10805,ZCTA5 10805,256730
8600000US10901,10901,ZCTA5 10901,346560
8600000US10911,10911,ZCTA5 10911,-
8600000US10913,10913,ZCTA5 10913,72405
8600000US10914,10914,ZCTA5 10914,5270
8600000US10915,10915,ZCTA5 10915,1995
8600000US10916,10916,ZCTA5 10916,61230
8600000US10917,10917,ZCTA5 10917,31720
8600000US10918,10918,ZCTA5 10918,206700
8600000US10920,10920,ZCTA5 10920,120225
8600000US10921,10921,ZCTA5 10921,67725
8600000US10923,10923,ZCTA5 10923,142755
8600000US10924,10924,ZCTA5 10924,185405
8600000US10925,10925,ZCTA5 10925,96515
8600000US10926,10926,ZCTA5 10926,63340
8600000US10927,10927,ZCTA5 10927,159845
8600000US10928,10928,ZCTA5 10928,44420
8600000US10930,10930,ZCTA5 10930,163840
8600000US10931,10931,ZCTA5 10931,11690
8600000US10940,10940,ZCTA5 10940,718720
8600000US10941,10941,ZCTA5 10941,204400
8600000US10950,10950,ZCTA5 10950,596620
8600000US10952,10952,ZCTA5 10952,326185
8600000US10954,10954,ZCTA5 10954,369995
8600000US10956,10956,ZCTA5 10956,459795
8600000US10958,10958,ZCTA5 10958,39830
8600000US10960,10960,ZCTA5 10960,223640
8600000US10962,10962,ZCTA5 10962,72230
8600000US10963,10963,ZCTA5 10963,40415
8600000US10964,10964,ZCTA5 10964,17500
8600000US10965,10965,ZCTA5 10965,220280
8600000US10968,10968,ZCTA5 10968,37270
8600000US10969,10969,ZCTA5 10969,39235
8600000US10970,10970,ZCTA5 10970,144405
8600000US10973,10973,ZCTA5 10973,37935
8600000US10974,10974,ZCTA5 10974,48855
8600000US10975,10975,ZCTA5 10975,7720
8600000US10976,10976,ZCTA5 10976,23460
8600000US10977,10977,ZCTA5 10977,665080
8600000US10980,10980,ZCTA5 10980,220195
8600000US10983,10983,ZCTA5 10983,79605
8600000US10984,10984,ZCTA5 10984,49985
8600000US10986,10986,ZCTA5 10986,28460
8600000US10987,10987,ZCTA5 10987,54180
8600000US10988,10988,ZCTA5 10988,14940
8600000US10989,10989,ZCTA5 10989,142620
8600000US10990,10990,ZCTA5 10990,322330
8600000US10992,10992,ZCTA5 10992,169655
8600000US10993,10993,ZCTA5 10993,58125
8600000US10994,10994,ZCTA5 10994,109125
8600000US10996,10996,ZCTA5 10996,21005
8600000US10998,10998,ZCTA5 10998,60265
8600000US11001,11001,ZCTA5 11001,479165
8600000US11003,11003,ZCTA5 11003,878920
8600000US11004,11004,ZCTA5 11004,252490
8600000US11010,11010,ZCTA5 11010,382365
8600000US11020,11020,ZCTA5 11020,93265
8600000US11021,11021,ZCTA5 11021,265815
8600000US11023,11023,ZCTA5 11023,128385
8600000US11024,11024,ZCTA5 11024,113390
8600000US11030,11030,ZCTA5 11030,251775
8600000US11040,11040,ZCTA5 11040,711860
8600000US11042,11042,ZCTA5 11042,-
8600000US11050,11050,ZCTA5 11050,526910
8600000US11101,11101,ZCTA5 11101,449910
8600000US11102,11102,ZCTA5 11102,689715
8600000US11103,11103,ZCTA5 11103,852410
8600000US11104,11104,ZCTA5 11104,560095
8600000US11105,11105,ZCTA5 11105,766080
8600000US11106,11106,ZCTA5 11106,746125
8600000US11109,11109,ZCTA5 11109,95505
8600000US11201,11201,ZCTA5 11201,965945
8600000US11203,11203,ZCTA5 11203,1435310
8600000US11204,11204,ZCTA5 11204,1265470
8600000US11205,11205,ZCTA5 11205,633640
8600000US11206,11206,ZCTA5 11206,1187530
8600000US11207,11207,ZCTA5 11207,1642410
8600000US11208,11208,ZCTA5 11208,1469125
8600000US11209,11209,ZCTA5 11209,1368115
8600000US11210,11210,ZCTA5 11210,1156825
8600000US11211,11211,ZCTA5 11211,1385015
8600000US11212,11212,ZCTA5 11212,1432635
8600000US11213,11213,ZCTA5 11213,1027395
8600000US11214,11214,ZCTA5 11214,1850365
8600000US11215,11215,ZCTA5 11215,1468390
8600000US11216,11216,ZCTA5 11216,1104755
8600000US11217,11217,ZCTA5 11217,714165
8600000US11218,11218,ZCTA5 11218,1275520
8600000US11219,11219,ZCTA5 11219,1346525
8600000US11220,11220,ZCTA5 11220,1862690
8600000US11221,11221,ZCTA5 11221,1461670
8600000US11222,11222,ZCTA5 11222,768080
8600000US11223,11223,ZCTA5 11223,1391045
8600000US11224,11224,ZCTA5 11224,668180
8600000US11225,11225,ZCTA5 11225,1105485
8600000US11226,11226,ZCTA5 11226,1958465
8600000US11228,11228,ZCTA5 11228,851115
8600000US11229,11229,ZCTA5 11229,1494495
8600000US11230,11230,ZCTA5 11230,1287015
8600000US11231,11231,ZCTA5 11231,665015
8600000US11232,11232,ZCTA5 11232,525225
8600000US11233,11233,ZCTA5 11233,1179170
8600000US11234,11234,ZCTA5 11234,1903660
8600000US11235,11235,ZCTA5 11235,1371040
8600000US11236,11236,ZCTA5 11236,2274540
8600000US11237,11237,ZCTA5 11237,1007350
8600000US11238,11238,ZCTA5 11238,1100435
8600000US11351,11351,ZCTA5 11351,-
8600000US11354,11354,ZCTA5 11354,1001790
8600000US11355,11355,ZCTA5 11355,1449480
8600000US11356,11356,ZCTA5 11356,448990
8600000US11357,11357,ZCTA5 11357,642875
8600000US11358,11358,ZCTA5 11358,694050
8600000US11359,11359,ZCTA5 11359,-
8600000US11360,11360,ZCTA5 11360,333035
8600000US11361,11361,ZCTA5 11361,553520
8600000US11362,11362,ZCTA5 11362,338550
8600000US11363,11363,ZCTA5 11363,131435
8600000US11364,11364,ZCTA5 11364,680080
8600000US11365,11365,ZCTA5 11365,793860
8600000US11366,11366,ZCTA5 11366,234830
8600000US11367,11367,ZCTA5 11367,717240
8600000US11368,11368,ZCTA5 11368,2239640
8600000US11369,11369,ZCTA5 11369,734220
8600000US11370,11370,ZCTA5 11370,468300
8600000US11371,11371,ZCTA5 11371,-
8600000US11372,11372,ZCTA5 11372,1274720
8600000US11373,11373,ZCTA5 11373,1957205
8600000US11374,11374,ZCTA5 11374,854225
8600000US11375,11375,ZCTA5 11375,1411360
8600000US11377,11377,ZCTA5 11377,1687280
8600000US11378,11378,ZCTA5 11378,590660
8600000US11379,11379,ZCTA5 11379,622760
8600000US11385,11385,ZCTA5 11385,1796745
8600000US11411,11411,ZCTA5 11411,442620
8600000US11412,11412,ZCTA5 11412,912915
8600000US11413,11413,ZCTA5 11413,1021530
8600000US11414,11414,ZCTA5 11414,497560
8600000US11415,11415,ZCTA5 11415,409215
8600000US11416,11416,ZCTA5 11416,517545
8600000US11417,11417,ZCTA5 11417,625795
8600000US11418,11418,ZCTA5 11418,741930
8600000US11419,11419,ZCTA5 11419,1074490
8600000US11420,11420,ZCTA5 11420,1087030
8600000US11421,11421,ZCTA5 11421,918815
8600000US11422,11422,ZCTA5 11422,812595
8600000US11423,11423,ZCTA5 11423,691750
8600000US11424,11424,ZCTA5 11424,-
8600000US11425,11425,ZCTA5 11425,-
8600000US11426,11426,ZCTA5 11426,377050
8600000US11427,11427,ZCTA5 11427,475315
8600000US11428,11428,ZCTA5 11428,418175
8600000US11429,11429,ZCTA5 11429,567420
8600000US11430,11430,ZCTA5 11430,4945
8600000US11432,11432,ZCTA5 11432,1224565
8600000US11433,11433,ZCTA5 11433,616405
8600000US11434,11434,ZCTA5 11434,1329045
8600000US11435,11435,ZCTA5 11435,1185960
8600000US11436,11436,ZCTA5 11436,405920
8600000US11451,11451,ZCTA5 11451,-
8600000US11501,11501,ZCTA5 11501,313325
8600000US11507,11507,ZCTA5 11507,110080
8600000US11509,11509,ZCTA5 11509,44880
8600000US11510,11510,ZCTA5 11510,590085
8600000US11514,11514,ZCTA5 11514,75810
8600000US11518,11518,ZCTA5 11518,167395
8600000US11520,11520,ZCTA5 11520,626910
8600000US11530,11530,ZCTA5 11530,438160
8600000US11542,11542,ZCTA5 11542,369815
8600000US11545,11545,ZCTA5 11545,198555
8600000US11547,11547,ZCTA5 11547,18875
8600000US11548,11548,ZCTA5 11548,22265
8600000US11549,11549,ZCTA5 11549,14230
8600000US11550,11550,ZCTA5 11550,873840
8600000US11552,11552,ZCTA5 11552,397825
8600000US11553,11553,ZCTA5 11553,349755
8600000US11554,11554,ZCTA5 11554,543050
8600000US11556,11556,ZCTA5 11556,-
8600000US11557,11557,ZCTA5 11557,111210
8600000US11558,11558,ZCTA5 11558,128960
8600000US11560,11560,ZCTA5 11560,86660
8600000US11561,11561,ZCTA5 11561,783340
8600000US11563,11563,ZCTA5 11563,408615
8600000US11565,11565,ZCTA5 11565,156505
8600000US11566,11566,ZCTA5 11566,589920
8600000US11568,11568,ZCTA5 11568,54030
8600000US11569,11569,ZCTA5 11569,18885
8600000US11570,11570,ZCTA5 11570,465805
8600000US11572,11572,ZCTA5 11572,467655
8600000US11575,11575,ZCTA5 11575,229660
8600000US11576,11576,ZCTA5 11576,182570
8600000US11577,11577,ZCTA5 11577,206340
8600000US11579,11579,ZCTA5 11579,83485
8600000US11580,11580,ZCTA5 11580,837850
8600000US11581,11581,ZCTA5 11581,395670
8600000US11590,11590,ZCTA5 11590,687210
8600000US11596,11596,ZCTA5 11596,165375
8600000US11598,11598,ZCTA5 11598,220375
8600000US11691,11691,ZCTA5 11691,1099540
8600000US11692,11692,ZCTA5 11692,365560
8600000US11693,11693,ZCTA5 11693,258955
8600000US11694,11694,ZCTA5 11694,405075
8600000US11701,11701,ZCTA5 11701,370385
8600000US11702,11702,ZCTA5 11702,224420
8600000US11703,11703,ZCTA5 11703,232770
8600000US11704,11704,ZCTA5 11704,573295
8600000US11705,11705,ZCTA5 11705,109470
8600000US11706,11706,ZCTA5 11706,1002285
8600000US11709,11709,ZCTA5 11709,111810
8600000US11710,11710,ZCTA5 11710,549455
8600000US11713,11713,ZCTA5 11713,119235
8600000US11714,11714,ZCTA5 11714,320700
8600000US11715,11715,ZCTA5 11715,70475
8600000US11717,11717,ZCTA5 11717,767460
8600000US11718,11718,ZCTA5 11718,50415
8600000US11719,11719,ZCTA5 11719,41940
8600000US11720,11720,ZCTA5 11720,412885
8600000US11721,11721,ZCTA5 11721,103230
8600000US11722,11722,ZCTA5 11722,460850
8600000US11725,11725,ZCTA5 11725,430325
8600000US11727,11727,ZCTA5 11727,558700
8600000US11729,11729,ZCTA5 11729,392095
8600000US11730,11730,ZCTA5 11730,220410
8600000US11731,11731,ZCTA5 11731,446415
8600000US11733,11733,ZCTA5 11733,248490
8600000US11735,11735,ZCTA5 11735,498555
8600000US11739,11739,ZCTA5 11739,15700
8600000US11740,11740,ZCTA5 11740,120015
8600000US11741,11741,ZCTA5 11741,475295
8600000US11742,11742,ZCTA5 11742,221290
8600000US11743,11743,ZCTA5 11743,685570
8600000US11746,11746,ZCTA5 11746,990120
8600000US11747,11747,ZCTA5 11747,270805
8600000US11749,11749,ZCTA5 11749,49870
8600000US11751,11751,ZCTA5 11751,238730
8600000US11752,11752,ZCTA5 11752,144825
8600000US11753,11753,ZCTA5 11753,191885
8600000US11754,11754,ZCTA5 11754,290355
8600000US11755,11755,ZCTA5 11755,206790
8600000US11756,11756,ZCTA5 11756,690325
8600000US11757,11757,ZCTA5 11757,777375
8600000US11758,11758,ZCTA5 11758,938235
8600000US11762,11762,ZCTA5 11762,391600
8600000US11763,11763,ZCTA5 11763,451865
8600000US11766,11766,ZCTA5 11766,200660
8600000US11767,11767,ZCTA5 11767,249775
8600000US11768,11768,ZCTA5 11768,344535
8600000US11769,11769,ZCTA5 11769,132250
8600000US11770,11770,ZCTA5 11770,1000
8600000US11771,11771,ZCTA5 11771,140060
8600000US11772,11772,ZCTA5 11772,617670
8600000US11776,11776,ZCTA5 11776,410610
8600000US11777,11777,ZCTA5 11777,131070
8600000US11778,11778,ZCTA5 11778,228185
8600000US11779,11779,ZCTA5 11779,562450
8600000US11780,11780,ZCTA5 11780,211815
8600000US11782,11782,ZCTA5 11782,248320
8600000US11783,11783,ZCTA5 11783,340915
8600000US11784,11784,ZCTA5 11784,425245
8600000US11786,11786,ZCTA5 11786,110725
8600000US11787,11787,ZCTA5 11787,520835
8600000US11788,11788,ZCTA5 11788,240185
8600000US11789,11789,ZCTA5 11789,160795
8600000US11790,11790,ZCTA5 11790,215550
8600000US11791,11791,ZCTA5 11791,417175
8600000US11793,11793,ZCTA5 11793,523750
8600000US11795,11795,ZCTA5 11795,381685
8600000US11797,11797,ZCTA5 11797,140035
8600000US11798,11798,ZCTA5 11798,201200
8600000US11801,11801,ZCTA5 11801,677070
8600000US11803,11803,ZCTA5 11803,472110
8600000US11804,11804,ZCTA5 11804,72150
8600000US11901,11901,ZCTA5 11901,276075
8600000US11935,11935,ZCTA5 11935,41655
8600000US11937,11937,ZCTA5 11937,178355
8600000US11939,11939,ZCTA5 11939,9520
8600000US11940,11940,ZCTA5 11940,88035
8600000US11941,11941,ZCTA5 11941,30145
8600000US11944,11944,ZCTA5 11944,36200
8600000US11946,11946,ZCTA5 11946,193835
8600000US11947,11947,ZCTA5 11947,1620
8600000US11948,11948,ZCTA5 11948,16090
8600000US11951,11951,ZCTA5 11951,235745
8600000US11952,11952,ZCTA5 11952,51030
8600000US11953,11953,ZCTA5 11953,202930
8600000US11956,11956,ZCTA5 11956,3520
8600000US11957,11957,ZCTA5 11957,6155
8600000US11961,11961,ZCTA5 11961,137455
8600000US11963,11963,ZCTA5 11963,79610
8600000US11965,11965,ZCTA5 11965,10425
8600000US11968,11968,ZCTA5 11968,114140
8600000US11970,11970,ZCTA5 11970,2155
8600000US11973,11973,ZCTA5 11973,140
8600000US11975,11975,ZCTA5 11975,3085
8600000US11976,11976,ZCTA5 11976,29385
8600000US11977,11977,ZCTA5 11977,17540
8600000US11978,11978,ZCTA5 11978,35295
8600000US12007,12007,ZCTA5 12007,-
8600000US12008,12008,ZCTA5 12008,3315
8600000US12009,12009,ZCTA5 12009,88480
8600000US12010,12010,ZCTA5 12010,292755
8600000US12017,12017,ZCTA5 12017,2840
8600000US12018,12018,ZCTA5 12018,110850
8600000US12019,12019,ZCTA5 12019,182165
8600000US12020,12020,ZCTA5 12020,421150
8600000US12022,12022,ZCTA5 12022,14340
8600000US12023,12023,ZCTA5 12023,36130
8600000US12025,12025,ZCTA5 12025,66750
8600000US12027,12027,ZCTA5 12027,48545
8600000US12028,12028,ZCTA5 12028,18115
8600000US12029,12029,ZCTA5 12029,10860
8600000US12031,12031,ZCTA5 12031,2080
8600000US12033,12033,ZCTA5 12033,78750
8600000US12035,12035,ZCTA5 12035,8920
8600000US12036,12036,ZCTA5 12036,2070
8600000US12037,12037,ZCTA5 12037,44715
8600000US12042,12042,ZCTA5 12042,3515
8600000US12043,12043,ZCTA5 12043,89270
8600000US12046,12046,ZCTA5 12046,10540
8600000US12047,12047,ZCTA5 12047,196605
8600000US12054,12054,ZCTA5 12054,158815
8600000US12056,12056,ZCTA5 12056,33935
8600000US12057,12057,ZCTA5 12057,24850
8600000US12059,12059,ZCTA5 12059,28170
8600000US12060,12060,ZCTA5 12060,18350
8600000US12061,12061,ZCTA5 12061,95125
8600000US12062,12062,ZCTA5 12062,23560
8600000US12063,12063,ZCTA5 12063,4775
8600000US12064,12064,ZCTA5 12064,5915
8600000US12065,12065,ZCTA5 12065,526160
8600000US12067,12067,ZCTA5 12067,19960
8600000US12068,12068,ZCTA5 12068,30220
8600000US12075,12075,ZCTA5 12075,26695
8600000US12076,12076,ZCTA5 12076,17985
8600000US12078,12078,ZCTA5 12078,198960
8600000US12086,12086,ZCTA5 12086,19560
8600000US12087,12087,ZCTA5 12087,16520
8600000US12090,12090,ZCTA5 12090,78300
8600000US12092,12092,ZCTA5 12092,8650
8600000US12093,12093,ZCTA5 12093,24425
8600000US12094,12094,ZCTA5 12094,46155
8600000US12106,12106,ZCTA5 12106,28060
8600000US12110,12110,ZCTA5 12110,198070
8600000US12116,12116,ZCTA5 12116,17715
8600000US12117,12117,ZCTA5 12117,35530
8600000US12118,12118,ZCTA5 12118,165850
8600000US12123,12123,ZCTA5 12123,71215
8600000US12124,12124,ZCTA5 12124,7660
8600000US12125,12125,ZCTA5 12125,16505
8600000US12130,12130,ZCTA5 12130,15045
8600000US12134,12134,ZCTA5 12134,49220
8600000US12136,12136,ZCTA5 12136,10380
8600000US12138,12138,ZCTA5 12138,48365
8600000US12139,12139,ZCTA5 12139,2575
8600000US12143,12143,ZCTA5 12143,59120
8600000US12144,12144,ZCTA5 12144,188410
8600000US12147,12147,ZCTA5 12147,6045
8600000US12148,12148,ZCTA5 12148,48830
8600000US12150,12150,ZCTA5 12150,7475
8600000US12154,12154,ZCTA5 12154,42375
8600000US12156,12156,ZCTA5 12156,10780
8600000US12157,12157,ZCTA5 12157,58545
8600000US12159,12159,ZCTA5 12159,80805
8600000US12160,12160,ZCTA5 12160,12665
8600000US12167,12167,ZCTA5 12167,26545
8600000US12168,12168,ZCTA5 12168,28175
8600000US12172,12172,ZCTA5 12172,3825
8600000US12174,12174,ZCTA5 12174,3140
8600000US12175,12175,ZCTA5 12175,6070
8600000US12176,12176,ZCTA5 12176,11205
8600000US12177,12177,ZCTA5 12177,6090
8600000US12180,12180,ZCTA5 12180,503120
8600000US12182,12182,ZCTA5 12182,142850
8600000US12183,12183,ZCTA5 12183,22520
8600000US12184,12184,ZCTA5 12184,83515
8600000US12189,12189,ZCTA5 12189,180465
8600000US12190,12190,ZCTA5 12190,9540
8600000US12192,12192,ZCTA5 12192,21865
8600000US12194,12194,ZCTA5 12194,1425
8600000US12198,12198,ZCTA5 12198,89315
8600000US12203,12203,ZCTA5 12203,281245
8600000US12205,12205,ZCTA5 12205,278390
8600000US12207,12207,ZCTA5 12207,9280
8600000US12211,12211,ZCTA5 12211,88540
8600000US12222,12222,ZCTA5 12222,16070
8600000US12302,12302,ZCTA5 12302,289425
8600000US12303,12303,ZCTA5 12303,295535
8600000US12305,12305,ZCTA5 12305,42965
8600000US12306,12306,ZCTA5 12306,284490
8600000US12307,12307,ZCTA5 12307,37715
8600000US12308,12308,ZCTA5 12308,146270
8600000US12309,12309,ZCTA5 12309,305085
8600000US12401,12401,ZCTA5 12401,350865
8600000US12404,12404,ZCTA5 12404,50390
8600000US12405,12405,ZCTA5 12405,6515
8600000US12406,12406,ZCTA5 12406,5705
8600000US12407,12407,ZCTA5 12407,2200
8600000US12410,12410,ZCTA5 12410,10105
8600000US12411,12411,ZCTA5 12411,6450
8600000US12413,12413,ZCTA5 12413,23090
8600000US12417,12417,ZCTA5 12417,7500
8600000US12418,12418,ZCTA5 12418,7315
8600000US12419,12419,ZCTA5 12419,6775
8600000US12421,12421,ZCTA5 12421,6445
8600000US12422,12422,ZCTA5 12422,3925
8600000US12427,12427,ZCTA5 12427,4905
8600000US12428,12428,ZCTA5 12428,83565
8600000US12431,12431,ZCTA5 12431,16440
8600000US12436,12436,ZCTA5 12436,11270
8600000US12439,12439,ZCTA5 12439,2865
8600000US12441,12441,ZCTA5 12441,1215
8600000US12443,12443,ZCTA5 12443,40360
8600000US12446,12446,ZCTA5 12446,71775
8600000US12448,12448,ZCTA5 12448,10365
8600000US12449,12449,ZCTA5 12449,21475
8600000US12450,12450,ZCTA5 12450,-
8600000US12454,12454,ZCTA5 12454,3505
8600000US12456,12456,ZCTA5 12456,5795
8600000US12461,12461,ZCTA5 12461,34555
8600000US12466,12466,ZCTA5 12466,26395
8600000US12468,12468,ZCTA5 12468,8705
8600000US12469,12469,ZCTA5 12469,13720
