GEO.id,GEO.id2,GEO.display-label,HD01_VD09,HD01_VD16,HD01_VD23,HD01_VD30,HD01_VD44
Id,Id2,Geography,"Estimate; Total: - Car, truck, or van - drove alone:","Estimate; Total: - Car, truck, or van - carpooled:",Estimate; Total: - Public transportation (excluding taxicab):,Estimate; Total: - Walked:,Estimate; Total: - Worked at home:
8600000US10805,10805,ZCTA5 10805,5507,717,1539,683,242
8600000US10901,10901,ZCTA5 10901,8430,964,1134,239,650
8600000US10910,10910,ZCTA5 10910,23,0,0,0,0
8600000US10911,10911,ZCTA5 10911,0,0,0,0,0
8600000US10913,10913,ZCTA5 10913,1772,352,126,63,99
8600000US10914,10914,ZCTA5 10914,185,0,0,0,0
8600000US10915,10915,ZCTA5 10915,0,39,0,24,0
8600000US10916,10916,ZCTA5 10916,1619,133,66,0,53
8600000US10917,10917,ZCTA5 10917,707,184,37,0,7
8600000US10918,10918,ZCTA5 10918,4630,386,488,69,376
8600000US10919,10919,ZCTA5 10919,579,36,5,0,32
8600000US10920,10920,ZCTA5 10920,3636,312,157,9,225
8600000US10921,10921,ZCTA5 10921,1557,215,52,21,75
8600000US10922,10922,ZCTA5 10922,748,81,36,14,38
8600000US10923,10923,ZCTA5 10923,3317,431,351,23,67
8600000US10924,10924,ZCTA5 10924,4799,349,238,67,572
8600000US10925,10925,ZCTA5 10925,1509,278,160,34,185
8600000US10926,10926,ZCTA5 10926,1225,231,224,86,106
8600000US10927,10927,ZCTA5 10927,3376,1124,790,206,147
8600000US10928,10928,ZCTA5 10928,1794,107,107,158,70
8600000US10930,10930,ZCTA5 10930,3665,362,275,14,284
8600000US10931,10931,ZCTA5 10931,351,47,29,9,21
8600000US10932,10932,ZCTA5 10932,24,0,0,0,0
8600000US10933,10933,ZCTA5 10933,345,0,0,0,0
8600000US10940,10940,ZCTA5 10940,16196,3083,889,586,616
8600000US10941,10941,ZCTA5 10941,5336,593,222,40,97
8600000US10950,10950,ZCTA5 10950,11361,2056,1793,1322,780
8600000US10952,10952,ZCTA5 10952,7217,1635,1301,1189,950
8600000US10953,10953,ZCTA5 10953,34,0,0,0,0
8600000US10954,10954,ZCTA5 10954,8995,1159,1103,187,524
8600000US10956,10956,ZCTA5 10956,11293,1425,918,89,641
8600000US10958,10958,ZCTA5 10958,1150,185,8,16,21
8600000US10960,10960,ZCTA5 10960,5511,507,771,398,587
8600000US10962,10962,ZCTA5 10962,1706,277,102,98,112
8600000US10963,10963,ZCTA5 10963,876,118,29,3,39
8600000US10964,10964,ZCTA5 10964,459,65,0,5,164
8600000US10965,10965,ZCTA5 10965,5505,537,603,163,345
8600000US10968,10968,ZCTA5 10968,1032,0,57,31,73
8600000US10969,10969,ZCTA5 10969,692,58,68,255,78
8600000US10970,10970,ZCTA5 10970,3714,473,224,38,421
8600000US10973,10973,ZCTA5 10973,1301,53,15,5,12
8600000US10974,10974,ZCTA5 10974,1325,111,71,47,70
8600000US10975,10975,ZCTA5 10975,111,15,4,0,0
8600000US10976,10976,ZCTA5 10976,541,105,62,56,56
8600000US10977,10977,ZCTA5 10977,14297,4227,3289,1819,813
8600000US10979,10979,ZCTA5 10979,112,0,0,0,0
8600000US10980,10980,ZCTA5 10980,5301,769,341,32,232
8600000US10983,10983,ZCTA5 10983,2254,103,185,1,69
8600000US10984,10984,ZCTA5 10984,1334,93,130,33,34
8600000US10985,10985,ZCTA5 10985,25,0,0,0,0
8600000US10986,10986,ZCTA5 10986,686,105,40,7,29
8600000US10987,10987,ZCTA5 10987,1117,94,184,9,119
8600000US10988,10988,ZCTA5 10988,287,33,10,0,60
8600000US10989,10989,ZCTA5 10989,3947,443,225,54,204
8600000US10990,10990,ZCTA5 10990,6905,702,460,193,585
8600000US10992,10992,ZCTA5 10992,3508,518,220,31,154
8600000US10993,10993,ZCTA5 10993,1664,202,100,159,32
8600000US10994,10994,ZCTA5 10994,3119,230,183,53,173
8600000US10996,10996,ZCTA5 10996,825,72,20,1349,1401
8600000US10998,10998,ZCTA5 10998,1118,220,56,0,47
8600000US11001,11001,ZCTA5 11001,9161,963,2658,302,434
8600000US11003,11003,ZCTA5 11003,15309,1614,4603,542,386
8600000US11004,11004,ZCTA5 11004,4095,551,1582,152,151
8600000US11005,11005,ZCTA5 11005,250,0,9,9,16
8600000US11010,11010,ZCTA5 11010,9373,570,1354,193,202
8600000US11020,11020,ZCTA5 11020,1777,354,606,42,123
8600000US11021,11021,ZCTA5 11021,4240,347,2309,488,535
8600000US11023,11023,ZCTA5 11023,2311,225,1026,160,290
8600000US11024,11024,ZCTA5 11024,1529,201,782,152,303
8600000US11030,11030,ZCTA5 11030,3842,304,2063,268,586
8600000US11040,11040,ZCTA5 11040,13925,1358,3676,328,492
8600000US11042,11042,ZCTA5 11042,0,0,0,0,0
8600000US11050,11050,ZCTA5 11050,7576,660,3737,622,936
8600000US11096,11096,ZCTA5 11096,2173,209,829,308,84
8600000US11101,11101,ZCTA5 11101,1498,331,10058,947,314
8600000US11102,11102,ZCTA5 11102,2718,506,13335,1372,777
8600000US11103,11103,ZCTA5 11103,3058,553,16670,1441,662
8600000US11104,11104,ZCTA5 11104,1725,287,10773,1008,591
8600000US11105,11105,ZCTA5 11105,3859,894,13383,1426,794
8600000US11106,11106,ZCTA5 11106,2382,428,15225,1428,661
8600000US11109,11109,ZCTA5 11109,475,26,2496,104,103
8600000US11201,11201,ZCTA5 11201,2035,516,22260,3411,2745
8600000US11203,11203,ZCTA5 11203,8389,1114,20632,1544,671
8600000US11204,11204,ZCTA5 11204,6720,2304,16954,4256,900
8600000US11205,11205,ZCTA5 11205,1881,526,11600,2458,1154
8600000US11206,11206,ZCTA5 11206,3405,946,22506,4010,1145
8600000US11207,11207,ZCTA5 11207,7177,1044,24144,2019,845
8600000US11208,11208,ZCTA5 11208,6815,1446,24862,1421,645
8600000US11209,11209,ZCTA5 11209,8500,2092,18449,3159,1214
8600000US11210,11210,ZCTA5 11210,9155,1458,15792,1473,808
8600000US11211,11211,ZCTA5 11211,4405,1269,29522,7533,3613
8600000US11212,11212,ZCTA5 11212,5158,1198,21169,1966,605
8600000US11213,11213,ZCTA5 11213,3685,860,17325,2539,895
8600000US11214,11214,ZCTA5 11214,8692,2526,24356,2511,617
8600000US11215,11215,ZCTA5 11215,3950,1077,28237,3396,4077
8600000US11216,11216,ZCTA5 11216,3241,656,19741,1565,1361
8600000US11217,11217,ZCTA5 11217,1312,373,15582,1991,1994
8600000US11218,11218,ZCTA5 11218,6044,1193,20512,2829,1636
8600000US11219,11219,ZCTA5 11219,6271,2807,15270,8310,1445
8600000US11220,11220,ZCTA5 11220,5382,2946,26956,6929,737
8600000US11221,11221,ZCTA5 11221,5082,567,25273,2050,1369
8600000US11222,11222,ZCTA5 11222,2630,515,14568,1920,1243
8600000US11223,11223,ZCTA5 11223,7773,2086,18119,2830,798
8600000US11224,11224,ZCTA5 11224,3749,775,8551,1598,350
8600000US11225,11225,ZCTA5 11225,3739,775,19181,1900,1289
8600000US11226,11226,ZCTA5 11226,5885,1325,33691,1847,1467
8600000US11228,11228,ZCTA5 11228,6588,1767,9696,1342,563
8600000US11229,11229,ZCTA5 11229,9793,2236,18410,2872,1229
8600000US11230,11230,ZCTA5 11230,8507,2130,17867,4033,1113
8600000US11231,11231,ZCTA5 11231,1586,385,12570,2245,1366
8600000US11232,11232,ZCTA5 11232,1197,508,9009,1738,446
8600000US11233,11233,ZCTA5 11233,5616,688,18944,1300,1005
8600000US11234,11234,ZCTA5 11234,18132,3419,19096,1683,885
8600000US11235,11235,ZCTA5 11235,8662,2831,15896,3666,1164
8600000US11236,11236,ZCTA5 11236,15767,2609,25224,1555,805
8600000US11237,11237,ZCTA5 11237,2159,681,19151,2487,766
8600000US11238,11238,ZCTA5 11238,2794,404,21478,1626,1715
8600000US11239,11239,ZCTA5 11239,1033,309,2510,222,0
8600000US11351,11351,ZCTA5 11351,0,0,0,0,0
8600000US11354,11354,ZCTA5 11354,7160,3644,10580,3450,606
8600000US11355,11355,ZCTA5 11355,7876,5302,16045,5133,664
8600000US11356,11356,ZCTA5 11356,4413,1497,4129,638,427
8600000US11357,11357,ZCTA5 11357,10795,1409,4131,476,342
8600000US11358,11358,ZCTA5 11358,7552,2122,6360,720,443
8600000US11359,11359,ZCTA5 11359,0,0,0,0,0
8600000US11360,11360,ZCTA5 11360,5061,476,2342,200,406
8600000US11361,11361,ZCTA5 11361,8021,1266,4235,447,402
8600000US11362,11362,ZCTA5 11362,5249,885,1917,284,411
8600000US11363,11363,ZCTA5 11363,1958,210,1143,102,155
8600000US11364,11364,ZCTA5 11364,8521,2208,4781,309,652
8600000US11365,11365,ZCTA5 11365,9358,1804,6767,444,421
8600000US11366,11366,ZCTA5 11366,2667,560,2106,289,206
8600000US11367,11367,ZCTA5 11367,6686,1662,7751,1024,445
8600000US11368,11368,ZCTA5 11368,8285,2608,35748,4561,628
8600000US11369,11369,ZCTA5 11369,4347,1512,9995,1218,388
8600000US11370,11370,ZCTA5 11370,3771,813,7014,718,221
8600000US11371,11371,ZCTA5 11371,0,0,0,0,0
8600000US11372,11372,ZCTA5 11372,5143,1518,22982,2299,490
8600000US11373,11373,ZCTA5 11373,6008,2373,33686,3377,689
8600000US11374,11374,ZCTA5 11374,4972,886,12395,2041,685
8600000US11375,11375,ZCTA5 11375,7773,1810,21748,2172,1478
8600000US11377,11377,ZCTA5 11377,8103,1718,31132,2759,665
8600000US11378,11378,ZCTA5 11378,6029,1087,6970,662,306
8600000US11379,11379,ZCTA5 11379,7088,1166,6810,737,339
8600000US11385,11385,ZCTA5 11385,11384,2267,29706,3228,1114
8600000US11411,11411,ZCTA5 11411,4973,685,3316,92,177
8600000US11412,11412,ZCTA5 11412,8545,614,8246,414,396
8600000US11413,11413,ZCTA5 11413,9703,1098,8309,348,418
8600000US11414,11414,ZCTA5 11414,7708,1240,3516,253,116
8600000US11415,11415,ZCTA5 11415,2857,429,5516,527,514
8600000US11416,11416,ZCTA5 11416,3669,671,6107,610,354
8600000US11417,11417,ZCTA5 11417,5308,1037,6871,758,366
8600000US11418,11418,ZCTA5 11418,4970,1141,9360,1114,624
8600000US11419,11419,ZCTA5 11419,7721,1569,12127,1416,327
8600000US11420,11420,ZCTA5 11420,9021,2196,10533,509,458
8600000US11421,11421,ZCTA5 11421,5679,1055,11731,999,364
8600000US11422,11422,ZCTA5 11422,8359,1441,6058,154,494
8600000US11423,11423,ZCTA5 11423,6596,602,7096,371,312
8600000US11424,11424,ZCTA5 11424,0,0,0,0,0
8600000US11425,11425,ZCTA5 11425,0,0,0,0,0
8600000US11426,11426,ZCTA5 11426,5830,585,2450,184,299
8600000US11427,11427,ZCTA5 11427,5164,898,4050,273,219
8600000US11428,11428,ZCTA5 11428,4565,606,3665,189,203
8600000US11429,11429,ZCTA5 11429,5538,806,5079,226,212
8600000US11430,11430,ZCTA5 11430,0,0,73,9,0
8600000US11432,11432,ZCTA5 11432,6744,1422,16114,2324,693
8600000US11433,11433,ZCTA5 11433,4553,665,7143,778,191
8600000US11434,11434,ZCTA5 11434,11977,1460,12888,997,841
8600000US11435,11435,ZCTA5 11435,6799,1165,16172,1013,450
8600000US11436,11436,ZCTA5 11436,3681,475,3888,224,166
8600000US11451,11451,ZCTA5 11451,0,0,0,0,0
8600000US11501,11501,ZCTA5 11501,7326,563,1503,806,185
8600000US11507,11507,ZCTA5 11507,2303,390,468,5,215
8600000US11509,11509,ZCTA5 11509,806,65,153,14,85
8600000US11510,11510,ZCTA5 11510,11415,1044,2898,335,553
8600000US11514,11514,ZCTA5 11514,1966,204,303,56,84
8600000US11516,11516,ZCTA5 11516,2069,269,490,220,159
8600000US11518,11518,ZCTA5 11518,3853,256,738,92,166
8600000US11520,11520,ZCTA5 11520,13316,2613,2974,1196,486
8600000US11530,11530,ZCTA5 11530,8365,507,2982,346,743
8600000US11542,11542,ZCTA5 11542,9917,1335,1093,805,396
8600000US11545,11545,ZCTA5 11545,4293,335,770,29,429
8600000US11547,11547,ZCTA5 11547,274,26,65,8,21
8600000US11548,11548,ZCTA5 11548,559,44,91,282,67
8600000US11549,11549,ZCTA5 11549,286,16,30,656,67
8600000US11550,11550,ZCTA5 11550,14564,3776,6536,1265,550
8600000US11552,11552,ZCTA5 11552,7921,996,1678,223,368
8600000US11553,11553,ZCTA5 11553,8093,1573,1316,298,132
8600000US11554,11554,ZCTA5 11554,13652,1297,1585,273,648
8600000US11556,11556,ZCTA5 11556,0,0,0,0,0
8600000US11557,11557,ZCTA5 11557,2286,105,579,23,148
8600000US11558,11558,ZCTA5 11558,2706,444,711,95,74
8600000US11559,11559,ZCTA5 11559,2359,258,674,115,244
8600000US11560,11560,ZCTA5 11560,1941,204,322,55,235
8600000US11561,11561,ZCTA5 11561,12825,1515,3825,943,823
8600000US11563,11563,ZCTA5 11563,7243,356,2434,324,305
8600000US11565,11565,ZCTA5 11565,3300,208,668,88,193
8600000US11566,11566,ZCTA5 11566,12133,725,3035,116,602
8600000US11568,11568,ZCTA5 11568,1146,115,209,293,119
8600000US11569,11569,ZCTA5 11569,359,36,79,65,61
8600000US11570,11570,ZCTA5 11570,7255,886,3435,477,649
8600000US11572,11572,ZCTA5 11572,10562,885,1938,183,729
8600000US11575,11575,ZCTA5 11575,4943,1139,1220,199,208
8600000US11576,11576,ZCTA5 11576,4060,399,731,63,509
8600000US11577,11577,ZCTA5 11577,3882,314,1092,121,315
8600000US11579,11579,ZCTA5 11579,1829,84,422,122,123
8600000US11580,11580,ZCTA5 11580,13355,1664,4688,360,564
8600000US11581,11581,ZCTA5 11581,6943,517,2033,236,265
8600000US11590,11590,ZCTA5 11590,17801,2054,2506,381,555
8600000US11596,11596,ZCTA5 11596,3698,384,832,85,79
8600000US11598,11598,ZCTA5 11598,3500,376,1217,150,353
8600000US11691,11691,ZCTA5 11691,9190,1505,9564,2332,618
8600000US11692,11692,ZCTA5 11692,2772,433,3254,243,130
8600000US11693,11693,ZCTA5 11693,2025,396,2102,139,150
8600000US11694,11694,ZCTA5 11694,4604,422,2771,279,182
8600000US11697,11697,ZCTA5 11697,1184,123,239,37,19
8600000US11701,11701,ZCTA5 11701,9282,947,1263,302,372
8600000US11702,11702,ZCTA5 11702,5414,415,952,119,351
8600000US11703,11703,ZCTA5 11703,6605,476,498,85,189
8600000US11704,11704,ZCTA5 11704,15766,1259,1416,184,536
8600000US11705,11705,ZCTA5 11705,2928,177,218,8,164
8600000US11706,11706,ZCTA5 11706,23841,3697,3003,545,816
8600000US11709,11709,ZCTA5 11709,2533,100,331,81,213
8600000US11710,11710,ZCTA5 11710,12491,823,2306,168,820
8600000US11713,11713,ZCTA5 11713,2962,399,257,46,169
8600000US11714,11714,ZCTA5 11714,8817,622,1149,93,300
8600000US11715,11715,ZCTA5 11715,2104,98,104,9,65
